date,hour,month,day_of_week,week_num,receipt_number,sku,details,brand_name,product_category,size,quantity,subtotal,sales_tax,total,retail_price,has_discount
2026-04-04,16,4,Saturday,14,127,10006961,Zara White SL Crop Top / Size XS,Zara,Top,XS,1.0,28.99,2.68158,31.67158,28.99,False
2026-04-04,16,4,Saturday,14,127,10006855,cloth & stone white linen dress shirt/L,Cloth X Stone,Dress,L,1.0,29.99,2.77408,32.76408,29.99,False
2026-04-04,16,4,Saturday,14,126,10007594,Flowers,,Other,,1.0,20.0,1.85,21.85,22.5,False
2026-04-04,16,4,Saturday,14,125,10004864,OldNavy/OrangeTankTop/SizeM,Old Navy,Top,M,1.0,15.99,1.47908,17.46908,15.99,False
2026-04-04,15,4,Saturday,14,124,10004406,JCrew/BlackFlats/Size7,J Crew,Shoes,7,1.0,24.99,2.31158,27.30158,24.99,False
2026-04-04,15,4,Saturday,14,123,10007594,Flowers,,Other,,1.0,20.0,1.85,21.85,22.5,False
2026-04-04,14,4,Saturday,14,122,10006775,Karlie Pink Dress/Size XL,Karlie,Dress,XL,1.0,25.99,2.40408,28.39408,25.99,False
2026-04-04,14,4,Saturday,14,122,10004117,KateLord Prp StripeShrt/Size M,Kate Lord,Shorts,M,1.0,19.99,1.84908,21.83908,19.99,False
2026-04-04,14,4,Saturday,14,122,10005831,Resa Blue and Tan Dress/Size XS REAL SIZE OS,Resa,Dress,XS,1.0,32.99,3.05158,36.04158,32.99,False
2026-04-04,14,4,Saturday,14,122,10007179,Lovestitch Dress Pink/White Size M,,Dress,M,1.0,37.99,3.51408,41.50408,37.99,False
2026-04-04,14,4,Saturday,14,122,10006975,Perceptions White Knit Throw / Size 1X,Perceptions,Sweater/Cardigan,1,1.0,19.99,1.84908,21.83908,19.99,False
2026-04-04,14,4,Saturday,14,121,10006873,GAP/WhiDotBttnDown/SizeS,Gap,Other,S,1.0,19.99,1.84908,21.83908,19.99,False
2026-04-04,13,4,Saturday,14,120,10006790,Wrangler/JeanFlowerShorts/Size4,Wrangler,Shorts,4,1.0,18.99,1.75658,20.74658,18.99,False
2026-04-04,13,4,Saturday,14,119,10007594,Flowers,,Other,,1.0,20.0,1.85,21.85,22.5,False
2026-04-04,13,4,Saturday,14,118,10006615,Von Dutch Pink & Brown Hat,Von Dutch,Accessories,,1.0,29.99,2.77408,32.76408,29.99,False
2026-04-04,13,4,Saturday,14,118,10006839,C&C red and white crochet dress/S,C&C california,Dress,S,1.0,12.99,1.20158,14.19158,12.99,False
2026-04-04,13,4,Saturday,14,118,10005087,Zara/ Ruche Crop/ Cream/ Size XS,Zara,Other,XS,1.0,12.99,1.20158,14.19158,12.99,False
2026-04-04,12,4,Saturday,14,117,10007262,dELia's Dress Blue Size XS,,Dress,XS,1.0,32.99,3.05158,36.04158,32.99,False
2026-04-04,12,4,Saturday,14,116,10006994,Le Lis Black SL Silver Fringe Top / Size S,Le Lis,Top,S,1.0,19.99,1.84908,21.83908,19.99,False
2026-04-04,12,4,Saturday,14,116,10006054,olivaceous/GrnCamotieShirt/SizeS,Olivaceous,Top,S,1.0,22.99,2.12658,25.11658,22.99,False
2026-04-04,12,4,Saturday,14,116,10005984,BCBG Burgundy Dress w Sleeves / Size M,BCBG Maxazria,Dress,M,1.0,35.99,3.32908,39.31908,35.99,False
2026-04-04,12,4,Saturday,14,115,10007124,Lydia USA Black Rhinestone Corset,Lydia,Set,,1.0,29.99,2.77408,32.76408,29.99,False
2026-04-04,11,4,Saturday,14,114,10006523,National Coll Gray Vols Tshirt / Size S,National Collegian,Top,S,1.0,13.99,1.29408,15.28408,13.99,False
2026-04-04,11,4,Saturday,14,113,10005819,NWT draper james/dress/org/4,Draper James NWT,Dress,4,1.0,45.99,4.25408,50.24408,45.99,False
2026-04-04,11,4,Saturday,14,112,10004537,Mariella B Sheer Longsleeve Duo / Size S,Mariella Burani,Other,S,1.0,24.99,2.31158,27.30158,24.99,False
2026-04-04,11,4,Saturday,14,111,10007464,Maggy London Blue & White SS Dress / Size 2,Maggy London,Dress,2,1.0,24.99,2.31158,27.30158,24.99,False
2026-04-04,11,4,Saturday,14,110,10006809,Lily Pulitzer Orange Dress,Lily Pulitzer,Dress,,1.0,45.99,4.25408,50.24408,45.99,False
2026-04-04,10,4,Saturday,14,109,10004095,Express/LaceCami/Lilac/SizeXL,Express,Top,XL,1.0,15.99,1.47908,17.46908,15.99,False
2026-04-03,20,4,Friday,14,108,10007092,Zara Blue Flats/Size 11,Zara,Shoes,11,1.0,22.99,2.12658,25.11658,22.99,False
2026-04-03,20,4,Friday,14,107,10006652,Billabong white dress/M,Billabong,Dress,M,1.0,23.99,2.21908,26.20908,23.99,False
2026-04-03,19,4,Friday,14,106,10007126,Apollo Jeans Sleeveless Denim Jacket / Size S,Apollo,Jeans/Pants,S,1.0,18.99,1.75658,20.74658,18.99,False
2026-04-03,19,4,Friday,14,105,10006371,Brown Belt with Gold Beads,Unknown,Accessories,,1.0,15.99,1.47908,17.46908,15.99,False
2026-04-03,19,4,Friday,14,104,10007079,Blowfish Brown Sandals/Size 7.5,,Top,7.5,1.0,16.99,1.57158,18.56158,16.99,False
2026-04-03,19,4,Friday,14,104,10007406,Hand Painted Owl Pin VINTAGE,Unknown,Other,,1.0,15.99,1.47908,17.46908,15.99,False
2026-04-03,18,4,Friday,14,103,10004950,stjohnsbay/sht/rd strip/1x,St Johns Bay,Other,,1.0,16.99,1.57158,18.56158,16.99,False
2026-04-03,18,4,Friday,14,103,10005634,Chelsea Red Floral SS Top / Size 1X,Chelsea X Theodore,Top,1,1.0,24.99,2.31158,27.30158,24.99,False
2026-04-03,18,4,Friday,14,103,10005083,Johnny Was/ Shoulder Bag,Johnny Was,Accessories,,1.0,25.99,2.40408,28.39408,25.99,False
2026-04-03,18,4,Friday,14,103,10007257,Chistopher Banks Grey Blazer Size XL,,Jacket/Coat,XL,1.0,28.99,2.68158,31.67158,28.99,False
2026-04-03,18,4,Friday,14,102,10007545,Comfort Orange Heels Size 8,,Top,8,1.0,23.0,2.1275,25.1275,23.0,False
2026-04-03,17,4,Friday,14,101,10004856,Blk&WhiLaceSkirt/SizeS,Unknown,Skirt,S,1.0,25.99,2.40408,28.39408,25.99,False
2026-04-03,17,4,Friday,14,100,10005252,Nubile Jean Lightwash Miniskirt / Size XL,Nubile Jeans,Skirt,XL,1.0,24.99,2.31158,27.30158,24.99,False
2026-04-03,17,4,Friday,14,99,10007592,Unknown Black Top Size M,,Top,M,1.0,17.99,1.66408,19.65408,17.99,False
2026-04-03,17,4,Friday,14,98,10006676,Garage Jean Skort / Size S,Garage,Jeans/Pants,S,1.0,16.0,1.48,17.48,16.0,False
2026-04-03,17,4,Friday,14,97,10007029,Eunina White Shorts/Size S,Eunina,Shorts,S,1.0,14.99,1.38658,16.37658,14.99,False
2026-04-03,16,4,Friday,14,96,10005319,CttnCandyLA/AniPrintTop/SizeS,Cotton Candy LA,Other,S,1.0,12.99,1.20158,14.19158,12.99,False
2026-04-03,16,4,Friday,14,96,10007312,Freys/BrwnSunglasses,Freyrs,Top,,1.0,30.0,2.775,32.775,30.0,False
2026-04-03,15,4,Friday,14,95,10007108,The Sak Hot Pink Bag,The Sak,Accessories,,1.0,22.99,2.12658,25.11658,22.99,False
2026-04-03,15,4,Friday,14,94,10007197,Silver Metal Skulls Ring Purse,,Top,,1.0,75.0,6.9375,81.9375,75.0,False
2026-04-03,15,4,Friday,14,93,10007260,Indulge Dress Black/White Size M,,Dress,M,1.0,22.99,2.12658,25.11658,22.99,False
2026-04-03,14,4,Friday,14,92,10007594,Flowers,,Other,,1.0,20.0,1.85,21.85,22.5,False
2026-04-03,14,4,Friday,14,91,10007093,Unknown Tan Hat,Unknown,Accessories,,1.0,7.99,0.73908,8.72908,7.99,False
2026-04-03,14,4,Friday,14,91,10006516,Parkhurst Silver Sequin Vest / Size L,Parkhurst,Top,L,1.0,23.99,2.21908,26.20908,23.99,False
2026-04-03,14,4,Friday,14,90,10005967,Abercrombie & F Blue Crop Cardigan / Size XS,Abercrombie & Fitch,Sweater/Cardigan,XS,1.0,24.99,2.31158,27.30158,24.99,False
2026-04-03,14,4,Friday,14,90,10007203,NWT PrettyLittle Thing Skirt Size 8,,Skirt,8,1.0,25.99,2.40408,28.39408,25.99,False
2026-04-03,14,4,Friday,14,89,10007572,Silence&Noise Multi-Color Tube Top S,,Top,,1.0,25.99,2.40408,28.39408,25.99,False
2026-04-03,14,4,Friday,14,89,10003903,TheOutfit/White Floral Top/Size S,The Outfit,Top,S,1.0,21.99,2.03408,24.02408,21.99,False
2026-04-03,14,4,Friday,14,89,10003037,Nanette Lepore Camisole Black,Nanette Lepore,Top,,1.0,15.99,1.47908,17.46908,15.99,False
2026-04-03,13,4,Friday,14,88,10005043,Express/ Sequin Cami/ Gld&Blk/ Size S,Express,Top,S,1.0,27.99,2.58908,30.57908,27.99,False
2026-04-03,13,4,Friday,14,88,10006442,vera bradley fabric belt,Vera Bradley,Accessories,,1.0,12.99,1.20158,14.19158,12.99,False
2026-04-03,13,4,Friday,14,87,10004816,Moa Moa Red Crop Top / Size M,Moa Moa,Top,M,1.0,14.99,1.38658,16.37658,14.99,False
2026-04-03,12,4,Friday,14,86,10007055,Akira Cream Boots/Size 8,Akira,Shoes,8,1.0,45.99,4.25408,50.24408,45.99,False
2026-04-02,20,4,Thursday,14,85,10006555,Brown Blue Crochet Purse,Unknown,Accessories,,1.0,21.99,2.03408,24.02408,21.99,False
2026-04-02,20,4,Thursday,14,85,10005330,ThrEightyTwo/BlueBlouse/SizeS,Three Eighty Two,Top,S,1.0,22.99,2.12658,25.11658,22.99,False
2026-04-02,20,4,Thursday,14,85,10004692,arden b/swtr/grn/m,Arden B,Sweater/Cardigan,M,1.0,24.99,2.31158,27.30158,24.99,False
2026-04-02,20,4,Thursday,14,85,10004788,Macrame Bag,Unknown,Accessories,,1.0,25.99,2.40408,28.39408,25.99,False
2026-04-02,20,4,Thursday,14,85,10003439,Coach Madison Phoebe Gold Studded Bag,Coach,Accessories,,1.0,65.0,6.0125,71.0125,65.0,False
2026-04-02,18,4,Thursday,14,84,10005230,Crisis Floral Button Down/Size S,Crisis,Other,S,1.0,32.99,3.05158,36.04158,32.99,False
2026-04-02,15,4,Thursday,14,83,10006608,Dress Forum Lemon Wrap Dress / Size M,Dress Forum,Dress,M,1.0,18.99,1.75658,20.74658,18.99,False
2026-04-02,14,4,Thursday,14,82,10007265,NWT Ryu Skirt Brown Size S,,Skirt,S,1.0,25.99,2.40408,28.39408,25.99,False
2026-04-02,13,4,Thursday,14,81,10007096,Vintage Marino Orlandi Italian Leather Bag/AS IS,Marino Orlandi,Accessories,,1.0,22.99,2.12658,25.11658,22.99,True
2026-04-02,12,4,Thursday,14,80,10006279,Just G Shorts Jumper Size 2,Just G,Shorts,2,1.0,22.99,2.12658,25.11658,22.99,False
2026-04-02,12,4,Thursday,14,80,10004295,DerekHeart/GreenKnitTank/Size S,Derek Heart,Sweater/Cardigan,S,1.0,14.99,1.38658,16.37658,14.99,False
2026-04-02,12,4,Thursday,14,80,10006578,VINTAGE 90s Rafe Designer Handbag,Rafe Designer,Accessories,,1.0,150.0,13.875,163.875,150.0,False
2026-04-02,12,4,Thursday,14,79,10003419,Unknown White Camisole Size Med,Unknown,Top,M,1.0,17.99,1.66408,19.65408,17.99,False
2026-04-01,19,4,Wednesday,14,78,10005969,FP Movement Purple Sweatshirt / Size S,fp Movement,Top,S,1.0,24.99,2.31158,27.30158,24.99,False
2026-04-01,19,4,Wednesday,14,78,10006643,J. Gee yellow floral dress size SP,J. Gee,Dress,S,1.0,22.99,2.12658,25.11658,22.99,False
2026-04-01,19,4,Wednesday,14,78,10006585,Wild Fable Red Orange Crop Top / Size S,Wild Fable,Top,S,1.0,8.99,0.83158,9.82158,8.99,False
2026-04-01,19,4,Wednesday,14,78,10003854,Sigrid Khaki Pants Pink Stitch / Size 2,Sigrid Olsen,Jeans/Pants,2,1.0,33.99,3.14408,37.13408,33.99,False
2026-04-01,18,4,Wednesday,14,77,10004409,CreamBondedLeatherBelt/SizeXL,Unknown,Accessories,XL,1.0,9.99,0.92408,10.91408,9.99,False
2026-04-01,18,4,Wednesday,14,76,10007222,Blue Floral SL Dress / Size XS,Band of the Free,Dress,XS,1.0,25.99,2.40408,28.39408,25.99,False
2026-04-01,16,4,Wednesday,14,75,10006199,red and white plaid dress shirt/small,J Crew,Dress,,1.0,29.99,2.77408,32.76408,29.99,False
2026-04-01,16,4,Wednesday,14,75,10006087,BananaR/PinkTankTop/SizeS,Banana Republic,Top,S,1.0,22.99,2.12658,25.11658,22.99,False
2026-04-01,16,4,Wednesday,14,75,10007448,Express Pale Pink SL Top Tie Front  / Size M,Express,Top,M,1.0,18.99,1.75658,20.74658,18.99,False
2026-04-01,15,4,Wednesday,14,74,10007503,Sunday in Brooklyn Blue/White Top XS,,Top,,1.0,18.99,1.75658,20.74658,18.99,False
2026-04-01,15,4,Wednesday,14,74,10005792,AltardState/StripeBttnSkirt/SizeS,Altar'd State,Skirt,S,1.0,22.99,2.12658,25.11658,22.99,False
2026-04-01,15,4,Wednesday,14,73,10006683,Ocean Drive Light Green & White Dress / Size S,Ocean Drive,Dress,S,1.0,18.99,1.75658,20.74658,18.99,False
2026-04-01,15,4,Wednesday,14,73,10006968,Zara Basic Cream Off Shoulder Top / Size XS,Zara Basic,Top,XS,1.0,13.99,1.29408,15.28408,13.99,False
2026-04-01,14,4,Wednesday,14,72,10007516,DKNY jacket,,Jacket/Coat,,1.0,19.99,1.84908,21.83908,19.99,False
2026-04-01,14,4,Wednesday,14,72,10003858,JCrew  Purp Floral Long Sleeve / Size M,J Crew,Other,M,1.0,19.99,1.84908,21.83908,19.99,False
2026-04-01,14,4,Wednesday,14,72,10006435,brandolino floral jacket/10p,Brandolino,Jacket/Coat,,1.0,24.99,2.31158,27.30158,24.99,False
2026-04-01,14,4,Wednesday,14,72,10007446,The Sak Green Satchel,,Other,,1.0,19.99,1.84908,21.83908,19.99,False
2026-04-01,13,4,Wednesday,14,71,10007123,Nine West Yellow Jacket/SIze 4,Nine West,Jacket/Coat,4,1.0,24.99,2.31158,27.30158,24.99,False
2026-04-01,12,4,Wednesday,14,70,10004523,LRL Black Purse Gold Zipper,Lauren Ralph Lauren,Accessories,,1.0,18.99,1.75658,20.74658,18.99,False
2026-04-01,12,4,Wednesday,14,69,10006843,J Brand white jeans/26,J Brand,Jeans/Pants,26,1.0,34.99,3.23658,38.22658,34.99,False
2026-03-29,18,3,Sunday,13,68,10006367,H/PinklaceTop/SizeS,H by bordeaux,Other,S,1.0,21.99,2.03408,24.02408,21.99,False
2026-03-29,18,3,Sunday,13,67,10007417,CoPremium/JeanStitchShorts/Size9,1 co Premium,Shorts,9,1.0,12.99,1.20158,14.19158,12.99,False
2026-03-29,18,3,Sunday,13,66,10007366,Promod/PnkPurpLaceShirt/SizeS,Promod,Top,S,1.0,18.99,1.75658,20.74658,18.99,False
2026-03-29,18,3,Sunday,13,65,10007202,Altard State Green Top Size S,,Top,S,1.0,18.99,1.75658,20.74658,18.99,False
2026-03-29,16,3,Sunday,13,64,10002698,MotiviJacket_Lo / Black / S / 14.54,Motivi,Jacket/Coat,,1.0,32.99,3.05158,36.04158,32.99,False
2026-03-29,16,3,Sunday,13,63,10004953,Sincerely Jules Orange SL Crop Top / Size S,Sincerely Jules,Top,S,1.0,15.99,1.47908,17.46908,15.99,False
2026-03-29,16,3,Sunday,13,62,10004322,AeroSoles/BrwnBuckleHeel/Size7.5,Aerosoles,Shoes,7.5,1.0,25.99,2.40408,28.39408,25.99,False
2026-03-29,16,3,Sunday,13,62,10007397,CreamRuffleHalterTop/SizeXS/S,Unknown,Top,XS,1.0,22.99,2.12658,25.11658,22.99,False
2026-03-29,16,3,Sunday,13,61,10006688,VINTAGE Duckhead Jean Striped Overalls / Size XS,Duckhead,Jeans/Pants,XS,1.0,64.99,6.01158,71.00158,64.99,False
2026-03-29,16,3,Sunday,13,60,10006038,THML/Blk&WhipatternTop/SizeS,Thml,Other,S,1.0,55.99,5.17908,61.16908,55.99,False
2026-03-29,15,3,Sunday,13,59,10004436,PlaidDress/Bl&Wht/Size S,Loveriche,Dress,S,1.0,31.99,2.95908,34.94908,31.99,False
2026-03-29,15,3,Sunday,13,58,10004234,Pink Baseball Cap,Unknown,Other,,1.0,7.99,0.73908,8.72908,7.99,False
2026-03-29,15,3,Sunday,13,58,10007408,Avon Vintage Rose Ring,Avon,Accessories,,1.0,6.99,0.64658,7.63658,6.99,False
2026-03-29,15,3,Sunday,13,58,10006393,Brown & White Belt,Unknown,Accessories,,1.0,16.99,1.57158,18.56158,16.99,False
2026-03-29,15,3,Sunday,13,58,10005053,VINTAGE Hot Pink Beaded Purse,Unknown,Accessories,,1.0,15.99,1.47908,17.46908,15.99,False
2026-03-29,14,3,Sunday,13,57,10003743,VINTAGE unknown/dress/prp floral/s,Unknown,Dress,S,1.0,22.99,2.12658,25.11658,22.99,False
2026-03-29,14,3,Sunday,13,57,10007319,Levi's Cut Off Shorts 501,Levi Strauss & Co,Shorts,,1.0,18.99,1.75658,20.74658,18.99,False
2026-03-29,14,3,Sunday,13,57,10006679,VINTAGE Collage Green Plaid Buttonup / Size S,Collage,Other,S,1.0,39.99,3.69908,43.68908,39.99,False
2026-03-29,14,3,Sunday,13,56,10006045,BluPepper/BrwnPolkaDCard/SizeS,Blu Pepper,Other,S,1.0,22.99,2.12658,25.11658,22.99,False
2026-03-29,13,3,Sunday,13,55,10004667,VintageSO/PinkBttnDwnTop/SizeL,So,Other,L,1.0,32.99,3.05158,36.04158,32.99,False
2026-03-29,13,3,Sunday,13,54,10004805,Casual Corner Red Skirt Pattern / Size 12,Casual Corner,Skirt,12,1.0,26.99,2.49658,29.48658,26.99,False
2026-03-29,13,3,Sunday,13,54,10006048,Talbots/brwnbttnshirt/SizeM,Talbots,Top,M,1.0,22.99,2.12658,25.11658,22.99,False
2026-03-29,13,3,Sunday,13,54,10004555,Town & Country VINTAGE Red Purse,Town & Country,Accessories,,1.0,25.99,2.40408,28.39408,25.99,False
2026-03-29,13,3,Sunday,13,54,10003985,Tan Purse,,Accessories,,1.0,18.99,1.75658,20.74658,18.99,False
2026-03-29,13,3,Sunday,13,53,10007238,Talbot's Green Hat,,Accessories,,1.0,18.99,1.75658,20.74658,18.99,False
2026-03-29,13,3,Sunday,13,52,10001173,CabiLS Top_Vi / Blue X White / M / 6.91,Cabi,Top,,1.0,22.99,2.12658,25.11658,22.99,False
2026-03-29,12,3,Sunday,13,51,10004169,Briggs NY Floral Skirt/Black,Briggs New York,Skirt,,1.0,21.99,2.03408,24.02408,21.99,False
2026-03-29,12,3,Sunday,13,50,10006101,JimiHendrixTShirt/SizeM,Authentic Hendrix,Top,M,1.0,29.99,2.77408,32.76408,29.99,False
2026-03-29,12,3,Sunday,13,50,10004027,guessTee Shirt_Gue / Pink / M / abc,Guess,Top,,1.0,32.99,3.05158,36.04158,32.99,False
2026-03-29,12,3,Sunday,13,50,10007375,VintageFlowerNecklace,Unknown,Accessories,,1.0,18.99,1.75658,20.74658,18.99,False
2026-03-29,12,3,Sunday,13,49,10007374,Lulus/PinkHalterBodysuit/SizeS,Lulus,Top,S,1.0,23.99,2.21908,26.20908,23.99,False
2026-03-29,12,3,Sunday,13,49,10007026,Ammo Blk Tank NWT/ Size S,Ammo,Top,S,1.0,28.99,2.68158,31.67158,28.99,False
2026-03-29,12,3,Sunday,13,49,10006404,FreePeople/PinkTanktop/SizeXS,Free People,Top,XS,1.0,22.99,2.12658,25.11658,22.99,False
2026-03-29,12,3,Sunday,13,48,10002725,JuliaTee Shirt_Cu / White / L / 14.68,Julia,Top,,1.0,27.99,2.58908,30.57908,27.99,False
2026-03-29,11,3,Sunday,13,47,10007283,Free People Yellow LS Top Size XS,,Top,XS,1.0,22.99,2.12658,25.11658,22.99,False
2026-03-29,11,3,Sunday,13,47,10006727,Jeuvre Snakeskin & Floral Dress / Size XS,Jeuvre,Dress,XS,1.0,18.99,1.75658,20.74658,18.99,False
2026-03-29,11,3,Sunday,13,46,10002672,PS LATee Shirt_Ex / Black / S / 14.41,Ps La,Top,,1.0,15.99,1.47908,17.46908,15.99,False
2026-03-29,11,3,Sunday,13,45,10007100,Oz Red Leather Purse,Oz,Accessories,,1.0,18.99,1.75658,20.74658,18.99,False
2026-03-29,11,3,Sunday,13,44,10003936,Dusty Pink Intimate Slip / Size M,,Other,M,1.0,19.99,1.84908,21.83908,19.99,False
2026-03-28,21,3,Saturday,13,43,10003246,Silver Metal Black Leather Bracelet / Metal / OSFM / abc,Unknown,Accessories,,1.0,17.99,1.66408,19.65408,17.99,False
2026-03-28,21,3,Saturday,13,42,10003242,Brown & Silver Bracelet / Brown & Silver / OSFM / abc,Unknown,Accessories,,1.0,17.99,1.66408,19.65408,17.99,False
2026-03-28,20,3,Saturday,13,41,10006609,Desigual Yellow Leather Jacket / Size M,Desigual,Jacket/Coat,M,1.0,45.99,4.25408,50.24408,45.99,False
2026-03-28,20,3,Saturday,13,40,10006896,MichelleNicole/BrownJewelShirt/SizeS,Michelle Nicole,Top,S,1.0,19.99,1.84908,21.83908,19.99,False
2026-03-28,20,3,Saturday,13,40,10007344,Chicos Flower Sprakley Bracelet,Chicos,Accessories,,1.0,15.99,1.47908,17.46908,15.99,False
2026-03-28,20,3,Saturday,13,39,10007328,Kourt Black Dress/Size M,Kourt,Dress,M,1.0,42.99,3.97658,46.96658,42.99,False
2026-03-28,20,3,Saturday,13,39,10004733,Express DS Blue Dress SS Shirt / Size S,Express Design Studio,Dress,S,1.0,14.99,1.38658,16.37658,14.99,False
2026-03-28,20,3,Saturday,13,38,10004041,ODM Premium GoodsTee Shirt_Odm / Brown / M / abc,ODM Premium Goods,Top,,1.0,24.99,2.31158,27.30158,24.99,False
2026-03-28,20,3,Saturday,13,37,10006331,Desigual Blue Black Red Long Coat / Size 40,Desigual,Jacket/Coat,40,1.0,175.0,16.1875,191.1875,175.0,False
2026-03-28,20,3,Saturday,13,36,10006823,Loft Off White Pattern Shorts/Size 8,Loft,Shorts,8,1.0,15.99,1.47908,17.46908,15.99,False
2026-03-28,19,3,Saturday,13,35,10006365,AveMaria/MeshOutdoorShirt/Size40,Ave Maria,Top,40,1.0,32.99,3.05158,36.04158,32.99,False
2026-03-28,19,3,Saturday,13,35,10004996,Audrey Talbott Purple Watercolor LS,Audrey Talbott,Top,,1.0,24.99,2.31158,27.30158,24.99,False
2026-03-28,19,3,Saturday,13,34,10006181,vintage purple patterned pants/small,Unknown,Jeans/Pants,,1.0,21.99,2.03408,24.02408,21.99,False
2026-03-28,19,3,Saturday,13,33,10004828,Red Oak Tennessee Tshirt / Size XL,Red Oak,Top,XL,1.0,15.99,1.47908,17.46908,15.99,False
2026-03-28,19,3,Saturday,13,33,10006465,Gray Tennessee Tshirt / Size L,Unknown,Top,L,1.0,16.99,1.57158,18.56158,16.99,False
2026-03-28,19,3,Saturday,13,32,10005124,Hollister Dark Gray Bomber Jacket / Size XXS,Hollister,Jacket/Coat,XXS,1.0,32.99,3.05158,36.04158,32.99,False
2026-03-28,19,3,Saturday,13,31,10007159,Ekouaer Grey Sweater/Shorts Size L,,Shorts,L,1.0,22.99,2.12658,25.11658,22.99,False
2026-03-28,19,3,Saturday,13,30,10005450,DolceVita/CreamHeelBoot/Size7.5,Dolce Vita,Shoes,7.5,1.0,25.99,2.40408,28.39408,25.99,False
2026-03-28,19,3,Saturday,13,29,10006965,White SL Ruffle Neck Top / Size M,Unknown,Top,M,1.0,14.99,1.38658,16.37658,14.99,False
2026-03-28,19,3,Saturday,13,29,10006871,NineWVintAmer/WhiJeanJacket/SizeL,Nine West,Jeans/Pants,L,1.0,32.99,3.05158,36.04158,32.99,False
2026-03-28,19,3,Saturday,13,29,10006842,Nautica white blouse/M,Nautica,Top,M,1.0,24.99,2.31158,27.30158,24.99,False
2026-03-28,19,3,Saturday,13,28,10006814,Anthropologie Reformation Plaid Top/Size L,Anthropologie,Top,L,1.0,55.99,5.17908,61.16908,55.99,False
