sku,product_name,brand_name,product_category,size,retail_price,supply_price,gross_margin_pct,current_inventory,sold_revenue,closing_inventory,inventory_cost
10005539,Green Tank w Feather,Unknown,Top,M,25.99,0.0,,1,0.0,1,0.0
10006696,Green Tea Gray Fuzzy Zip Up,Green Tea,Other,XL,28.99,0.0,,1,0.0,1,0.0
10006837,Green wallflower dress,Wallflower Vintage Collection,Dress,M,18.99,0.0,,1,0.0,1,0.0
10007942,Green Yellow Orange Necklace,Unknown,Accessories,,19.99,0.0,,1,0.0,1,0.0
10008127,GreenStripeCrochetPoncho,Unknown,Other,,34.99,0.0,,1,0.0,1,0.0
10005455,GretchenS Grn&PinkBlouse,Gretchen Scott,Top,L,32.99,0.0,,1,0.0,1,0.0
10008573,GretchenS TanFlowerDress,Gretchen Scott,Dress,XS,39.99,8.0,80.0,1,0.0,1,8.0
10007237,Grey Adora Hat,,Accessories,,28.99,0.0,,1,0.0,1,0.0
10006216,grey and pink blouse,Banana Republic,Top,XS,18.99,0.0,,1,0.0,1,0.0
10004269,Grey Button-Up Sweater,Coldwater Creek,Sweater/Cardigan,XL,25.99,0.0,,1,0.0,1,0.0
10004242,Grey Multi-Color Sweater,Aldomartins,Sweater/Cardigan,,75.99,0.0,,1,0.0,1,0.0
10004129,Grey Skull Tank,Chasor,Top,M,19.99,0.0,,1,0.0,1,0.0
10001072,GreylinDress_Ak,Greylin,Dress,,29.99,0.0,,1,0.0,1,0.0
10006031,GreyLongSleeve,Unknown,Other,M,12.99,0.0,,1,0.0,1,0.0
10004427,GreyMetallicQtrButton,Pilcro,Other,M,28.99,0.0,,1,0.0,1,0.0
10008593,GrnAnimalPrSheerTop,Unknown,Other,S,28.99,8.0,72.4,1,0.0,1,8.0
10005232,Guess Black Dress,Guess,Dress,M,25.99,0.0,,1,0.0,1,0.0
10004054,Guess Blk Buckle Boot,Guess,Top,6.5,25.99,0.0,,1,0.0,1,0.0
10003477,Guess Dress Black,Guess,Dress,12,31.99,0.0,,1,0.0,1,0.0
10007922,Guess Jean Skirt,,Skirt,27,32.99,0.0,,1,0.0,1,0.0
10006634,guess leather belt with metal studs,Guess,Top,,42.99,0.0,,1,0.0,1,0.0
10008568,Guess Magenta Dress,,Dress,XS,32.99,8.0,75.8,1,0.0,1,8.0
10007022,Guess Red High Neck Dress,Guess,Dress,4,38.99,0.0,,1,0.0,1,0.0
10003476,Guess Wool Jacket Black,Guess,Jacket/Coat,L,59.99,0.0,,1,0.0,1,0.0
10004407,Guess Blk&GoldHeels,Guess,Top,9,24.99,0.0,,1,0.0,1,0.0
10008603,Guess SilverDress,Guess Jeans,Dress,7,45.99,8.0,82.6,1,0.0,1,8.0
10005345,guess tank blu,Guess,Top,M,15.99,0.0,,1,0.0,1,0.0
10006073,guess tank pnk sp,Guess,Top,,18.99,0.0,,1,0.0,1,0.0
10005884,H & M Beige Cardigan,H X M,Sweater/Cardigan,L,16.99,0.0,,1,0.0,1,0.0
10006610,H & M Black Jean Skirt,H&M,Skirt,4,18.99,0.0,,1,0.0,1,0.0
10004804,H & M Black Satin SS Tank,Hxm,Top,L,25.99,0.0,,1,0.0,1,0.0
10007647,H & M Dark Green Gold Top,Hxm,Top,XL,18.99,0.0,,1,0.0,1,0.0
10005533,H & M Purple Bugundy Skirt,H X M,Skirt,8,16.99,0.0,,1,0.0,1,0.0
10007577,H & M Red Crochet Shorts,H X M,Shorts,L,9.99,0.0,,1,0.0,1,0.0
10006572,H&M Beige LS Open Back Top,H&M,Top,S,24.99,0.0,,1,0.0,1,0.0
10008616,H&M Black SS Top S,,Top,,25.99,6.5,75.0,1,0.0,1,6.5
10008703,H&M Black White Sleeveless Top S,,Top,,15.99,4.25,73.4,1,0.0,1,4.25
10007194,H&M Dress Black,,Dress,8,24.99,0.0,,1,0.0,1,0.0
10008467,H&M Green & White Top,,Top,8,24.99,8.0,68.0,1,0.0,1,8.0
10006110,H&M CrmCropTop,H&M,Top,S,15.99,0.0,,1,0.0,1,0.0
10003589,H&M PatternPant,H X M,Jeans/Pants,10,25.99,0.0,,1,0.0,1,0.0
10008680,Habitat Green LS Blouse L,,Top,,32.99,8.0,75.8,1,0.0,1,8.0
10007739,HaliBob MulticolBlouse,Hali Bob,Top,M,33.99,0.0,,1,0.0,1,0.0
10003319,Halogen Pink & Black Embroidered Skirt,Halogen,Skirt,,25.99,0.0,,1,0.0,1,0.0
10007169,Halogen Sleeveless Blouse,,Top,M,18.99,0.0,,1,0.0,1,0.0
10004638,Halston NWT Brown Dress,Halston NWT,Dress,M,295.0,0.0,,1,0.0,1,0.0
10008147,halter white floral blouse,Unknown,Top,S,23.99,8.0,66.7,1,0.0,1,8.0
10008070,HamptonCourtKnits GreyPurpTank,Hampton Court Knits,Sweater/Cardigan,M,25.99,0.0,,1,0.0,1,0.0
10002863,Hanes (collector item)Tee Shirt_Za,Hanes (collector item),Top,,21.99,0.0,,0,0.0,0,0.0
10008450,Hanes Tennessee Grey Orange T S,,Top,,21.99,6.4,70.9,1,0.0,1,6.4
10007824,Hanky Panky Pink Lace,,Other,M,33.99,24.0,29.4,1,0.0,1,24.0
10008719,Hannah Brown Beige Cardigan S,,Sweater/Cardigan,,22.99,6.25,72.8,1,0.0,1,6.25
10004591,Harey D Black Tank,Harley Davidson,Top,XXL,26.99,0.0,,1,0.0,1,0.0
10005586,Harley Davidson Black Leather Hat,Harley Davidson,Accessories,,74.99,0.0,,1,0.0,1,0.0
10008639,Harley Davidson Grey T-Shirt XXL,,Top,,24.99,6.25,75.0,1,0.0,1,6.25
10007136,Harley Davidson Tank Top,Harley Davidson,Top,L,25.99,0.0,,1,0.0,1,0.0
10003729,harley davidson shirt beige,Harley Davidson,Top,XL,25.99,0.0,,1,0.0,1,0.0
10004031,Harley DavidsonJacket_HDJ,Harley Davidson,Jacket/Coat,,32.99,0.0,,1,0.0,1,0.0
10004035,Harley DavidsonTee Shirt_Hdae,Harley Davidson,Top,,22.99,0.0,,1,0.0,1,0.0
10004040,Harley DavidsonTee Shirt_Hdba,Harley Davidson,Top,,20.99,0.0,,1,0.0,1,0.0
10003834,HarleyDavidson Cropped Sweatshirt,Harley Davidson,Top,L,37.99,0.0,,1,0.0,1,0.0
10008216,Harold's Beige Skirt,,Skirt,8,24.0,6.0,75.0,1,0.0,1,6.0
10006016,HarperHer YllwBttndwn,Harper Heritage,Other,M,28.99,0.0,,1,0.0,1,0.0
10006509,Harve B NWT Light Pink Buttondown,Harve Benard,Other,XL,24.99,0.0,,1,0.0,1,0.0
10003386,Harve Bernard Sweater Blue,Harve Benard,Sweater/Cardigan,XL,34.99,0.0,,1,0.0,1,0.0
10006518,Haute Hippie Gray Sequin Skirt,Haute Hippie,Skirt,XS,39.99,0.0,,1,0.0,1,0.0
10005203,Have Black & White Striped Romper w Bow,Have,Romper/Jumpsuit,L,22.99,0.0,,1,0.0,1,0.0
10006276,Haven + Blair Mint Green Top LS,Haven + Blair,Top,S,29.99,0.0,,1,0.0,1,0.0
10006782,HavenBlair LemonBlouse,Haven + Blair,Top,M,28.99,0.0,,1,0.0,1,0.0
10007462,Hazel Brown Green SS Dress,Hazel,Dress,M,23.99,0.0,,1,0.0,1,0.0
10006718,Hazel M Pink Cherry Sheer SS,Hazel Moon,Top,L,28.99,0.0,,1,0.0,1,0.0
10008121,HC PurpleCrochetShirt,Hand Crocheted,Top,M,29.99,0.0,,1,0.0,1,0.0
10007428,Heart Ring,,Accessories,,15.99,0.0,,1,0.0,1,0.0
10008802,Heart Soul Multi-Color Dress L,,Dress,,27.99,7.0,75.0,1,0.0,1,7.0
10008166,Heart Soul Red Green SL Top,Heart Soul,Top,L,23.99,8.0,66.7,1,0.0,1,8.0
10005511,Heifer Black Tshirt,Unknown,Top,S,14.99,0.0,,1,0.0,1,0.0
10007451,Helix Black Zip Up Jacket,Helix,Jacket/Coat,S,27.99,0.0,,1,0.0,1,0.0
10004980,Hello Franki Cream Blue Flannel,Hello Franki,Other,L,21.99,0.0,,1,0.0,1,0.0
10003776,Helmut Army Green Pants,Helmut,Jeans/Pants,28,53.99,0.0,,1,0.0,1,0.0
10006650,Helmut Lang NWT red fuzzy skirt,Helmut Lang NWT,Skirt,M,85.99,0.0,,1,0.0,1,0.0
10006762,Hengsheng Jean Jacket,Hengsheng,Jeans/Pants,M,15.99,0.0,,1,0.0,1,0.0
10005352,hers & mine bls blk,Hers & Mine,Top,S,18.99,0.0,,0,0.0,0,0.0
10003814,Hidden Black Button Up Jacket,Hidden,Jacket/Coat,M,36.99,0.0,,1,0.0,1,0.0
10006414,HighSecret BlkMulticolJacket,High Secret,Jacket/Coat,L,95.0,0.0,,1,0.0,1,0.0
10007005,Hilary Radley Green V Neck Sweater,Hilary Radley,Sweater/Cardigan,,25.99,0.0,,1,0.0,1,0.0
10002371,Hint of MintLS Top_P,Hint of Mint,Top,,22.99,0.0,,1,0.0,1,0.0
10007612,Hippie Rose 2-pc top shorts,,Shorts,S,21.99,0.0,,1,0.0,1,0.0
10005409,HoldingHorses BlkReddetailHeel,Holding Horses,Shoes,9,35.99,0.0,,1,0.0,1,0.0
10008300,HOLDINGITEM,Unknown,Other,,5.0,0.0,,25,0.0,25,0.0
10007019,Hollister Jeans Light Dark Blue,Hollister,Jeans/Pants,4,24.99,0.0,,1,0.0,1,0.0
10003518,Hollister Pants Black & White,Hollister,Jeans/Pants,M,21.99,0.0,,1,0.0,1,0.0
10008044,Hollister Red Floral Skirt,Hollister,Skirt,L,17.0,4.25,75.0,1,0.0,1,4.25
10008633,Hollister SS Top Blue,,Top,XS,17.99,4.5,75.0,1,0.0,1,4.5
10007564,Holloway Burgundy Rain Jacket,Holloway,Jacket/Coat,S,27.99,0.0,,1,0.0,1,0.0
10008656,Honey Peach Green Sleeveless Dress S,,Dress,,27.99,7.0,75.0,1,0.0,1,7.0
10007921,Honey Punch Blue Lace Bodysuit,Honey Punch,Top,S,19.99,0.0,,1,0.0,1,0.0
10004007,Honey Punch Cardigan,Honey Punch,Sweater/Cardigan,,28.99,0.0,,1,0.0,1,0.0
10006723,Hot Pink One Shoulder Crop Top,Unknown,Top,XS,17.99,0.0,,1,0.0,1,0.0
10004801,Hot Tees SL Pink Graphic,Hot Tees,Top,L,15.99,0.0,,1,0.0,1,0.0
10006804,HotKiss PinkDrawSTringPant,Hot Kiss,Jeans/Pants,S,18.99,0.0,,1,0.0,1,0.0
10005951,House of Harlow Green & White Crop Top,House of Harlow 1960,Top,S,22.99,0.0,,1,0.0,1,0.0
10003565,House of Harlow Tank Top Beige,House of Harlow,Top,M,24.99,0.0,,1,0.0,1,0.0
10007528,How Very Loved Red Floral Dress L,,Dress,,27.99,0.0,,1,0.0,1,0.0
10004907,HSTrask BlackBoot,H S Trask,Shoes,8,21.99,0.0,,1,0.0,1,0.0
10006822,Hudson Green Shorts,Hudson,Shorts,29,12.99,0.0,,1,0.0,1,0.0
10003602,Hudson BlackPant,Hudson,Jeans/Pants,8,32.99,0.0,,1,0.0,1,0.0
10006349,Hudson BlkShort,Hudson,Shorts,XS,16.99,0.0,,1,0.0,1,0.0
10006415,HummingBird PinkWrapBodySuit,Humming Bird,Top,L,27.99,0.0,,1,0.0,1,0.0
10003887,Hurley Pink Pullover,Hurley,Sweater/Cardigan,M,19.99,0.0,,1,0.0,1,0.0
10008283,Hyfve White Skirt,Hyfve,Skirt,S,22.0,5.5,75.0,1,0.0,1,5.5
10005791,HYFVE LilaccinchTop,Hyfve,Other,S,15.99,0.0,,1,0.0,1,0.0
10007456,I.C.E pink jacket,I.C.E.,Jacket/Coat,4,27.99,0.0,,1,0.0,1,0.0
10006756,I.N Purple Floral Satin Tank,I.N. San Francisco,Top,L,42.99,0.0,,1,0.0,1,0.0
10003868,ICE Purp Pink Longsleeve Dress,Ice,Dress,S,24.99,0.0,,1,0.0,1,0.0
10008015,IISLI Black Tank w Details,Iisli,Top,M,26.0,6.5,75.0,1,0.0,1,6.5
10008161,Iman Red Pants,Iman,Jeans/Pants,L,25.99,8.0,69.2,1,0.0,1,8.0
10005650,Impeccable Pig Red & Black LS Top,The Impeccable Pig,Top,L,24.99,0.0,,1,0.0,1,0.0
10008715,Impressions Leaf Dress S,,Dress,,39.99,8.5,78.7,1,0.0,1,8.5
10002403,In BloomCamisole,In Bloom,Top,,19.99,0.0,,0,0.0,1,0.0
10002410,In BloomCamisole,In Bloom,Top,,24.99,0.0,,1,0.0,0,0.0
10003329,In Cashmere Wool Pearl Black Scarf,In,Accessories,,35.99,0.0,,1,0.0,1,0.0
10007735,Ina BlueSlvlssFlowerTop,Ina,Top,M,27.99,0.0,,1,0.0,1,0.0
10006543,INC Black & Rose SL Top,Inc,Top,L,14.99,0.0,,1,0.0,1,0.0
10005636,INC Black & White Polka Dot Top,Inc,Top,XL,21.99,0.0,,1,0.0,1,0.0
10007441,INC Black Jacket,,Jacket/Coat,L,31.99,0.0,,1,0.0,1,0.0
10003356,INC Bronze Heels,Inc,Top,10,19.99,8.0,60.0,1,0.0,1,8.0
10008030,INC Coat,,Jacket/Coat,M,33.0,8.25,75.0,1,0.0,1,8.25
10004741,INC Leopard Blk&Beige Top,Inc,Top,S,18.99,0.0,,1,0.0,1,0.0
10003399,INC LS Top Black,Inc,Top,L,23.99,0.0,,1,0.0,1,0.0
10004747,INC Navy Floral Top,Inc,Top,S,25.99,0.0,,1,0.0,1,0.0
10004361,INC Orange&Red Floral Blouse,Inc,Top,,28.99,0.0,,1,0.0,1,0.0
10006520,INC Pink Pattern Top,Inc,Top,L,23.99,0.0,,1,0.0,1,0.0
10008203,Inc Purple Camisole M,,Top,,16.99,6.0,64.7,1,0.0,1,6.0
10005648,INC Red Pink Black LS Top,Inc,Top,XL,21.99,0.0,,1,0.0,1,0.0
10005066,INC Floral Slvlss Top Blue,Inc,Top,S,21.99,0.0,,1,0.0,1,0.0
10005082,INC Sequin Top Rose Gold,Inc,Top,S,22.99,0.0,,2,0.0,2,0.0
10006033,INC Blk&lime multicolTop,Inc,Other,6,18.99,0.0,,1,0.0,1,0.0
10006882,INC BlkWhiFlowerTop,Inc,Other,L,24.99,0.0,,1,0.0,1,0.0
10006136,INC BluMulticolBttndwn,Inc,Other,S,22.99,0.0,,1,0.0,1,0.0
10004472,INC BrwnsLongSleeve,Inc,Other,M,23.99,0.0,,1,0.0,1,0.0
10004457,INC MulticolButtonDown,Inc,Other,S,18.99,0.0,,1,0.0,1,0.0
10007747,INC PinkGreyDress,Inc,Dress,XS,31.99,0.0,,1,0.0,1,0.0
10004712,INC swtr grn,Inc,Sweater/Cardigan,XL,21.99,0.0,,1,0.0,1,0.0
10008448,India faux Pearl Necklace,,Accessories,,21.99,12.5,43.2,1,0.0,1,12.5
10007044,Indigo by Clarks Pink Sandals,Clarks,Top,8.5,19.99,0.0,,1,0.0,1,0.0
10005846,Ines de la White LS Buttondown,Ines De La Fressange,Top,XS,42.99,0.0,,1,0.0,1,0.0
10007097,Inge Sport Orange Summer Bag,Inge Sport,Accessories,,24.99,0.0,,1,0.0,1,0.0
10006084,innocence tank blk,Innocence,Top,10,22.99,0.0,,1,0.0,1,0.0
10006093,IntFreeP Pnk&NavyDress,Intimately,Dress,XS,25.99,0.0,,1,0.0,1,0.0
10006995,Intimately by FP Lilac SL Blouse,Free People,Top,M,29.99,0.0,,1,0.0,1,0.0
10005013,Intimately FB Red Swoop Neck LS,Intimately,Top,S,31.99,0.0,,1,0.0,1,0.0
10003918,IntimateMoods Pnk Slip,Intimate Moods,Other,S,19.99,0.0,,1,0.0,1,0.0
10004290,Investments Tan Tweed Pant,Investments,Jeans/Pants,14,32.99,0.0,,1,0.0,1,0.0
10007056,Ipanema Brown Shoes,Ipanema,Shoes,8,12.99,0.0,,1,0.0,1,0.0
10004092,IRE Black Open Back Top,Ire,Top,M,22.99,0.0,,1,0.0,1,0.0
10005751,Iris Black Tank,Iris Los Angeles,Top,S,22.99,0.0,,1,0.0,1,0.0
10007692,Iris PinkTieShirt,Iris,Top,XL,8.99,0.0,,1,0.0,1,0.0
10007205,Isaac Mizrahi Black Skirt,,Skirt,10,24.99,0.0,,1,0.0,1,0.0
10007295,Isabel Blue Jean Overalls,Isabel,Jeans/Pants,6,22.99,0.0,,1,0.0,1,0.0
10004957,Isabella D Black Skirt,Isabella DeMarco,Skirt,8,24.99,0.0,,1,0.0,1,0.0
10008355,IslandPlanet MulticolTubeTop,Island Planet,Top,XS,9.99,0.0,,1,0.0,1,0.0
10004612,Isle Blue Beige Dress,Isle,Dress,S,22.99,0.0,,1,0.0,1,0.0
10004769,It's Our Time Gray Knit Sweater,It's Our Time,Sweater/Cardigan,M,22.99,0.0,,1,0.0,1,0.0
10007090,Ivanka Trump Beige Heels,Ivanka Trump,Top,10,32.99,0.0,,1,0.0,1,0.0
10004694,ivanka trump swtr pnk,Ivanka Trump,Sweater/Cardigan,M,27.99,0.0,,1,0.0,1,0.0
10007297,Ivy Jane Pink Green Floral SS Top,Ivy Jane,Top,S,35.99,0.0,,1,0.0,1,0.0
10005298,IvyRidge Blue&WhiLongSL,Ivy Ridge,Other,L,24.99,0.0,,1,0.0,1,0.0
10004892,izbyer bls flr,Izbyer,Top,S,22.99,0.0,,1,0.0,1,0.0
10007835,Izod Blue Polka Dot Slip,Izod,Other,M,25.99,0.0,,1,0.0,1,0.0
10004965,Izod Pink Tennis Skirt w Buckle,Izod,Skirt,4,25.99,0.0,,1,0.0,1,0.0
10005522,Izod Purple Skirt White Stitching,Izod,Skirt,16,18.99,0.0,,1,0.0,1,0.0
10007979,J Crew Beige Skirt,,Skirt,10,24.0,6.0,75.0,1,0.0,1,6.0
10008170,J Crew Black SL Top,J Crew,Top,XS,26.99,8.0,70.4,1,0.0,1,8.0
10008720,J Crew Blue Dress,,Dress,4,25.99,8.25,68.3,1,0.0,1,8.25
10008714,J Crew Chambray Tank 6,,Top,,25.99,7.5,71.1,1,0.0,1,7.5
10007967,J Crew Green Beige Skirt 10,,Skirt,,24.0,6.0,75.0,1,0.0,1,6.0
10004731,J Crew Honeycomb Gray LS,J Crew,Top,M,22.99,0.0,,1,0.0,1,0.0
10005373,J Crew Navy Lace Top,J Crew,Top,8,23.99,0.0,,1,0.0,1,0.0
10005565,J Crew Off White Sweater,J Crew,Sweater/Cardigan,XS,29.99,0.0,,1,0.0,1,0.0
10007997,J Crew Pale Nude Silk Top,J Crew,Top,8,29.0,7.25,75.0,1,0.0,1,0.0
10004758,J Crew Pale Peach SS Shirt,J Crew,Top,6,22.99,0.0,,1,0.0,1,0.0
10005879,J Crew Pink & White Cardigan,J Crew,Sweater/Cardigan,XL,29.99,0.0,,1,0.0,1,0.0
10007007,J Crew Pink and Blue Striped Skirt,J Crew,Skirt,0,25.99,0.0,,1,0.0,1,0.0
10008033,J Crew Pink Blouse 10,,Top,,29.0,7.25,75.0,1,0.0,1,7.25
10005844,J Crew Pink Knit Tank,JCrew,Sweater/Cardigan,L,24.99,0.0,,1,0.0,1,0.0
10007866,J Crew Pink Satin Skirt,J Crew,Skirt,6,24.99,0.0,,1,0.0,1,0.0
10007818,J Crew Pink Sequin Top S,,Top,,87.99,64.99,26.1,1,0.0,1,64.99
10004116,J Crew Plaid Button Down Blue Pink,J Crew,Other,S,22.99,0.0,,1,0.0,1,0.0
10005115,J Crew Purple LS Striped Top,J Crew,Top,XS,24.99,0.0,,1,0.0,1,0.0
10007177,J Crew Red Dress,,Dress,XXS,54.99,0.0,,1,0.0,1,0.0
10006535,J Crew Teal SL Top,J Crew,Top,2,26.99,0.0,,1,0.0,1,0.0
10008708,J Crew Toothpick Colorful 29,,Other,,32.99,8.5,74.2,1,0.0,1,8.5
10003807,J Crew White Pants,J Crew,Jeans/Pants,29,36.99,0.0,,1,0.0,1,0.0
10007115,J Crew White Skirt,J Crew,Skirt,27,18.99,0.0,,1,0.0,1,0.0
10007820,J Crew White Black Sequin Top S,,Top,,54.99,35.0,36.4,1,0.0,1,35.0
10003664,j crew button down navy strip slim,J Crew,Other,,24.99,0.0,,1,0.0,1,0.0
10002952,J CrewLS Button Down_Sa,J Crew,Top,,29.99,0.0,,1,0.0,1,0.0
10001166,J CrewLS Flannel_De,J Crew,Top,,25.99,0.0,,1,0.0,1,0.0
10002738,J CrewLS Top_89,J Crew,Top,,17.99,0.0,,1,0.0,1,0.0
10000540,J CrewSkirt_vi,J Crew,Skirt,,1.0,0.0,,0,0.0,0,0.0
10002347,J CrewSkirt_vi,J Crew,Skirt,,30.99,0.0,,0,0.0,0,0.0
10002363,J CrewSkirt_vi,J Crew,Skirt,,29.99,0.0,,0,0.0,0,0.0
10002807,J CrewSleeveless Top_Au,J Crew,Top,,18.99,0.0,,1,0.0,1,0.0
10008702,J Gee Black Midi Skirt XL,,Skirt,,24.99,8.0,68.0,1,0.0,1,8.0
10004735,J Jill Floral LS,J Jill,Top,XS,21.99,0.0,,1,0.0,1,0.0
10007645,J Jill Pink Sweater,J Jill,Sweater/Cardigan,L,29.99,0.0,,1,0.0,1,0.0
10002074,J JillCoat,J Jill,Jacket/Coat,,31.99,0.0,,1,0.0,1,0.0
10002930,J JillCoverall_Br,J Jill,Other,,25.99,0.0,,1,0.0,1,0.0
10002745,J JillLS Top_Wa,J Jill,Top,,16.99,0.0,,1,0.0,1,0.0
10006462,J McLaughlin Blue & White Skirt,J McLaughlin,Skirt,6,36.99,0.0,,1,0.0,1,0.0
10003473,J. Crew Cardigan Black & White,J Crew,Sweater/Cardigan,M,32.99,0.0,,1,0.0,1,0.0
10004991,J. Crew Pink Silky LS Pattern Tie Front,J.Crew,Top,S,25.99,0.0,,1,0.0,1,0.0
10006947,J. Crew White LS Blouse,,Top,XXS,22.99,0.0,,1,0.0,1,0.0
10007198,J. Jill Black Floral Dress,,Dress,S,26.99,0.0,,1,0.0,1,0.0
10005017,J. JIll Beige Long Cardigan,J.Jill,Sweater/Cardigan,XS,29.99,0.0,,1,0.0,1,0.0
10007291,J. Jill Peach Dress,,Dress,M,24.99,0.0,,1,0.0,1,0.0
10008042,J. Welly Pink Jeans,J Welly,Jeans/Pants,M,16.0,4.0,75.0,1,0.0,1,4.0
10005143,J.Crew Lace Blouse Blk,J.Crew,Top,S,21.99,0.0,,1,0.0,1,0.0
10005086,J.Crew Texture Tank Cream,J.Crew,Top,S,15.99,0.0,,1,0.0,1,0.0
10003683,J.Crew Blk&Wt Checker,J.Crew,Other,M,24.99,0.0,,1,0.0,1,0.0
10005079,J.CrewNWT Gnghm Shoulder Top Rd&Wht,J.Crew NWT,Top,M,31.99,0.0,,1,0.0,1,0.0
10004969,J.Jill Blue Long Cardigan,J.Jill,Sweater/Cardigan,1,34.99,0.0,,1,0.0,1,0.0
10004272,J.Jill Navy Kit Sweater,J.Jill,Sweater/Cardigan,XS,23.99,0.0,,1,0.0,1,0.0
10008718,JA Black Vols Hoodie M,,Top,,23.99,7.5,68.7,1,0.0,1,7.5
10008709,JA Volunteers LS T-Shirt XL,,Top,,21.99,5.25,76.1,1,0.0,1,5.25
10004745,Jade Bl&Wht Top,Jade,Top,S,26.99,0.0,,1,0.0,1,0.0
10008498,Jade Pink LS Cardigan S,,Sweater/Cardigan,,21.99,8.3,62.3,1,0.0,1,8.3
10004881,JAmerica tshrt org,JAmerica,Shorts,M,13.99,0.0,,1,0.0,1,0.0
10007650,Jane & D Black & Gold Sheer LS,Jane & Delancy,Top,L,27.99,0.0,,1,0.0,1,0.0
10008198,Jane A Pink Skirt,Jane Ashley,Skirt,2,16.99,6.0,64.7,1,0.0,1,6.0
10003188,Jane&Delancy Tie Die SwtShirt,Jane & Delancy,Top,,24.99,0.0,,1,0.0,1,0.0
10004135,JaneDelancy TieDye Pull,Jane & Delancy,Other,L,20.99,0.0,,1,0.0,1,0.0
10008626,Japna Blue White Halter Top S,,Top,,11.99,3.0,75.0,1,0.0,1,3.0
10008371,Japna checkered tanktop,Japna,Top,M,19.99,8.99,55.0,1,0.0,1,8.99
10005784,Japna PnkFloralDetailTop,Japna,Other,L,17.99,0.0,,1,0.0,1,0.0
10004643,Jax Black Dress,Jax,Dress,4,19.99,0.0,,1,0.0,1,0.0
10004292,JBrand Blk Wax Jean,J Brand,Jeans/Pants,3,45.99,0.0,,1,0.0,1,0.0
10007976,JC JO Purple Stretch Pants XL,,Jeans/Pants,,24.0,6.0,75.0,1,0.0,1,6.0
10004508,JCrew OrngxWht Skirt,J Crew,Skirt,0,27.99,0.0,,1,0.0,1,0.0
10008286,JCrew White Long Skirt,JCrew,Skirt,S,18.0,4.5,75.0,1,0.0,1,4.5
10008550,JCrew BlkMultiColTop,JCrew,Other,8,22.99,0.0,,1,0.0,1,0.0
10006037,Jcrew BlueLongsleeve,J Crew,Other,XL,21.99,0.0,,1,0.0,1,0.0
10004382,JCrew GrnButtonSweater,J Crew,Sweater/Cardigan,L,22.99,0.0,,1,0.0,1,0.0
10008571,Jcrew MulticolDress,JCrew,Dress,4,32.99,8.0,75.8,1,0.0,1,8.0
10008588,Jcrew MulticolFloralTop,JCrew,Other,2,12.99,8.0,38.4,1,0.0,1,8.0
10005295,JCrew PinkruffleTankTop,JCrew,Top,XS,12.99,0.0,,1,0.0,1,0.0
10005297,JCrew PinkTankTop,JCrew,Top,M,12.99,0.0,,1,0.0,1,0.0
10006160,JCrew PinkTanktop,JCrew,Top,S,14.99,0.0,,1,0.0,1,0.0
10004471,JCrew Purple&WhButtonDown,J Crew,Other,S,29.99,0.0,,1,0.0,1,0.0
10004325,JCrew PurpMulticolButtnDwn,J Crew,Other,4,22.99,0.0,,1,0.0,1,0.0
10006098,JCrew PurpruffleTank,JCrew,Top,XS,13.99,0.0,,1,0.0,1,0.0
10005347,jcrew vest pnk,JCrew,Top,XXS,28.99,0.0,,1,0.0,1,0.0
10006942,Jcrew WhiBlkStitchShirt,JCrew,Top,XS,19.99,0.0,,1,0.0,1,0.0
10005072,JCrewNWT Scallop Tank Bl&Wht,JCrew,Top,M,22.99,0.0,,1,0.0,1,0.0
10005333,JealTom GrnMulticolTop,Jealous Tomato,Other,S,19.99,0.0,,1,0.0,1,0.0
10004251,Jean Midi-Pencil Skirt,Bisou Bisou,Skirt,,35.99,0.0,,1,0.0,1,0.0
10006682,Jeanne Pierre Orange SL Top,Jeanne Pierre,Jeans/Pants,L,17.99,0.0,,1,0.0,1,0.0
10005426,jeanne pierre swtr wht,Jeanne Pierre,Jeans/Pants,S,28.99,0.0,,1,0.0,1,0.0
10007831,Jennifer L 2 Piece Satin Sleepwear,Jennifer Lopez,Other,XL,24.99,0.0,,1,0.0,1,0.0
10008247,Jenny Jen Blue Lace Camisole S,,Top,,18.99,4.0,78.9,1,0.0,1,4.0
10003697,Jessica H Blk Sweater,Jessica Howard,Sweater/Cardigan,S,16.99,0.0,,1,0.0,1,0.0
10005756,Jessica H Dark Blue Cover Up,Jessica Howard,Top,S,22.99,0.0,,1,0.0,1,0.0
10007602,Jessica Simpson Multi-Color Heels 9,,Top,,17.99,0.0,,1,0.0,1,0.0
10006671,Jessica SImpson purple striped skirt,Jessica Simpson,Skirt,L,23.99,0.0,,1,0.0,1,0.0
10002409,JezebelCamisole,Jezebel,Top,,24.99,0.0,,0,0.0,0,0.0
10002494,JezebelCamisole,Jezebel,Top,,22.99,0.0,,1,0.0,0,0.0
10008068,JF BlueShoe,John Fluevog,Shoes,6.5,44.99,0.0,,1,0.0,1,0.0
10006418,JforJustify FloralChainBttnDwn,J For Justify,Other,M,26.99,0.0,,1,0.0,1,0.0
10004465,JGalt BlueJean,J Galt,Jeans/Pants,M,23.99,0.0,,1,0.0,1,0.0
10007431,JH Collectible LS Shirt,,Top,18,29.99,0.0,,1,0.0,1,0.0
10005613,Jint Black SS Shirt w Buttons,Jint,Top,M,15.99,0.0,,1,0.0,1,0.0
