id,handle,sku,composite_name,composite_sku,composite_quantity,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,tags,active_online,weight,weight_unit,length,width,height,dimensions_unit,supply_price,retail_price,account_code,account_code_purchase,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_Knoxville_Location,inventory_Knoxville_Location,reorder_point_Knoxville_Location,restock_level_Knoxville_Location
316026c6-9996-45ad-b548-128f16591ae7,10000201,10001926,,,,ChloePants_St,,,Color,Blue X Yellow,Size,XL,Sequence,10.68,,0,,,,,,,0,1.00,,,Chloe,,,1,1,Default Tax,0,,
e7bfc1b5-fc19-40ad-bfed-14402de04979,10000201,10002580,,,,ChloePants_St,,,Color,Black,Size,S,Sequence,13.95,,0,,,,,,,0,24.99,,,Chloe,,,1,1,Default Tax,1,,
70de4373-eaeb-4c0e-a1e3-5b071a9daa86,10000201,10002999,,,,ChloePants_St,,,Color,Pink,Size,S,Sequence,16.04,,0,,,,,,,0,28.99,,,Chloe,,,1,1,Default Tax,1,,
50bd05d4-3e44-4492-b5f7-5242211c3e65,purse_ch,10003063,,,,ChloePurse_Ch,,,Color,Pink,Size,OSFA,Sequence,afr,,1,,,,,,,0,299.00,,,Chloe,,,1,1,Default Tax,0,,
4c462612-d7fc-4dd3-b7a5-5a3f21630260,chocolateblkpantssizes,10004463,,,,Chocolate/BlkPants/SizeS,,,,,,,,,,1,0,,0,0,0,,0,25.99,,,Chocolate USA,,,1,1,Default Tax,1,,
887f4d2e-ff59-446e-af20-5b42720f7b7f,christian-siriano-floral-black-top-real-size-s,10005366,,,,Christian Siriano Floral Black Top/ Real Size S,,,,,,,,,,0,0,LB,0,0,0,IN,0,26.99,,,christian siriano,,,1,1,Default Tax,0,,
30a9ee59-14e9-4ef0-8833-40e38133831b,christian-sirianoswtrreds,10004693,,,,christian siriano/swtr/red/s,,,,,,,,,,0,0,LB,0,0,0,IN,0,32.99,,,christian siriano,,,1,1,Default Tax,0,,
e3411392-8143-40ca-9903-173c4c2ea0a6,christiansgoldtassleflatssize9,10007370,,,,ChristianS/GoldTassleFlats/Size9,,,,,,,,,,0,0,LB,0,0,0,IN,0,12.99,,,christian siriano,,,1,1,Default Tax,1,,
7e47237a-b330-45da-90a7-b68263323690,christina-blackwhite-sleeveless-l,10008245,,,,Christina Black/White Sleeveless L,,,,,,,,,,0,0,LB,0,0,0,IN,6,14.99,,,,,,1,1,Default Tax,0,,
43ca4077-7e44-41b5-ab1a-674b30fcac84,christopher--banks-beige-tank--size-l,10005709,,,,Christopher & Banks Beige Tank / Size L,,,,,,,,,,0,0,LB,0,0,0,IN,0,10.99,,,Christopher & Banks,,,1,1,Default Tax,0,,
ebd82e21-4aed-43a3-95b0-2c0aa31fa111,christopher--banks-jacket-blue--white,10003545,,,,Christopher & Banks Jacket Blue & White,,,,,,,,,,1,0,,0,0,0,,0,29.99,,,Christopher & Banks,,,1,1,Default Tax,1,,
9e226064-7b33-4e94-bce0-c68766cbc02c,christopher-banks-green-jacket-xl,10008490,,,,Christopher Banks Green Jacket XL,,,,,,,,,,0,0,LB,0,0,0,IN,6.3,27.99,,,,,,1,1,Default Tax,0,,
e7d648bf-fcb2-4a1d-9d4d-d0d630374233,christopher-banks-purple-skorts-10,10008205,,,,Christopher Banks Purple Skorts 10,,,,,,,,,,0,0,LB,0,0,0,IN,6,31.99,,,,,,1,1,Default Tax,1,,
a89cbd47-e4a1-4501-8cb8-80709a2d250e,christopher-blue-white-pants--size-4,10007303,,,,Christopher Blue White Pants / Size 4,,,,,,,,,,0,0,LB,0,0,0,IN,0,21.99,,,Christopher Blue,,,1,1,Default Tax,0,,
036a5812-5920-4a5b-bcc4-7508d22ef556,10002522,10002522,,,,Christopher X BanksCoat_D,,,Color,Green,Size,S,Sequence,13.66,,1,,,,,,,0,35.99,,,Christopher X Banks,,,1,1,Default Tax,1,,
5bba8436-6153-4879-b972-22985c97a4d6,christopherbredbttnswtrsizes,10007367,,,,Christopher&B/RedBttnSwtr/SizeS,,,,,,,,,,0,0,LB,0,0,0,IN,0,24.99,,,Christopher & Banks,,,1,1,Default Tax,1,,
0c59bebe-aeff-446b-85f6-46625bb57629,chrisxbanksbwnbttndwnvestsizel,10006903,,,,ChrisXBanks/BwnBttnDwnVest/SizeL,,,,,,,,,,0,0,LB,0,0,0,IN,0,32.99,,,Christopher & Banks,,,1,1,Default Tax,0,,
e6cd915d-f9f2-48a7-9045-03344566ff38,chuhuan-brown-ballet-flatssize-9-95,10007081,,,,Chuhuan Brown Ballet Flats/Size 9-9.5,,,,,,,,,,0,0,LB,0,0,0,IN,0,15.99,,,Chuhuan,,,1,1,Default Tax,1,,
e911a4b2-421d-4600-8051-f8d77961231b,cider-black-ls-tie-front--size-s,10005278,,,,Cider Black LS Tie Front / Size S,,,,,,,,,,0,0,LB,0,0,0,IN,0,18.99,,,Cider,,,1,1,Default Tax,0,,
9e5486fc-b67d-4f70-9afe-7dde87836d9a,cider-pink-print-crop-top-l,10009208,,,,Cider Pink Print Crop Top L,,,,,,,,,,0,0,LB,0,0,0,IN,5.25,16.99,,,,,,1,1,Default Tax,1,,
ecf6db39-e626-4b25-8143-35de37af699f,cider-ss-top-size-s,10008481,,,,Cider SS Top Size S,,,,,,,,,,0,0,LB,0,0,0,IN,4.99,17.99,,,,,,1,1,Default Tax,0,,
6e999b9c-a351-4223-9834-a172a56eda86,cinema-etoile-back-sequin-top-xxl,10009174,,,,Cinema Etoile Back Sequin Top XXL,,,,,,,,,,0,0,LB,0,0,0,IN,5,19.99,,,,,,1,1,Default Tax,1,,
e643803d-df88-45f2-8c5c-af4ae9c36a65,cinema-pink-lace-tulle-lingerie--size-m,10004782,,,,Cinema Pink Lace Tulle Lingerie / Size M,,,,,,,,,,0,0,LB,0,0,0,IN,0,24.99,,,Cinema Etoile,,,1,1,Default Tax,0,,
860798d3-7f6c-40ce-bf64-fc8b0e1a4269,cio-yellow-purse,10007315,,,,CIO Yellow Purse,,,,,,,,,,0,0,LB,0,0,0,IN,0,45.99,,,CIO,,,1,1,Default Tax,0,,
f4ec0957-4f4c-42ec-b37b-9d2270a3817a,circle-g-beige-embroid-cowgirl-boots--size-8,10008539,,,,Circle G Beige Emb Cowgirl Boots / Size 8,,,,,,,,,,0,0,LB,0,0,0,IN,0,89.99,,,Circle G,,,1,1,Default Tax,0,,
33cc5291-12dc-4422-a478-2fa5f0571045,circlebucklebrwnbelt,10004410,,,,CircleBuckleBrwnBelt,,,,,,,,,,1,0,,0,0,0,,0,10.99,,,unknown,,,1,1,Default Tax,0,,
33c9ed6f-9a1f-4be6-90e1-17767ab58011,circuit-g-pink-boots,10003205,,,,Circuit G Pink Boots,,,Color,Pink,Size,8.5,Sequence,abc,,1,,,,,,,0,45.99,,,Circle G,,,1,1,Default Tax,1,,
ff97a0f9-96ae-4401-a8cd-07c772ab8e47,cisos-design-brown-sleeveless-8,10007548,,,,Cisos Design Brown Sleeveless 8,,,,,,,,,,0,0,LB,0,0,0,IN,0,12.00,,,,,,1,1,Default Tax,0,,
f6f66bbe-fb75-44b1-ac56-4e9a6186010a,10001792,10001792,,,,Citizens of Humanity,,,Color,Bluejeans,Size,L,Sequence,10.01,,0,,,,,,,0,1.00,,,Citizens of Humanity,,,1,1,Default Tax,0,,
90272412-4e95-4bba-a972-e1e5b7f02153,10001792,10001795,,,,Citizens of Humanity,,,Color,Bluejeans,Size,14,Sequence,10.03,,0,,,,,,,0,1.00,,,Citizens of Humanity,,,1,1,Default Tax,0,,
fb4b2cab-f72e-45b2-809f-93969bd35433,10001792,10002194,,,,Citizens of Humanity,,,Color,Bluejeans,Size,6,Sequence,12.02,,0,,,,,,,0,28.99,,,Citizens of Humanity,,,1,1,Default Tax,1,,
048b3c65-3cc9-4c3d-8034-c92ab7a45717,citizens-of-humanity-bluejeans--size-30,10005674,,,,Citizens of Humanity Bluejeans / Size 30,,,,,,,,,,0,0,LB,0,0,0,IN,0,29.99,,,Citizens of Humanity,,,1,1,Default Tax,0,,
8b28b591-1ec2-4bc8-8590-5fa22a1356d8,city-triangles-blue-dresssize-l,10005233,,,,City Triangles Blue Dress/Size L,,,,,,,,,,0,0,LB,0,0,0,IN,8,32.99,,,City Triangles,,,1,1,Default Tax,0,,
c43c41d3-deb7-42e1-9783-9549a7abb8f9,citytrianglesblkgemdresssize9,10009547,,,,CityTriangles/BlkGemDress/Size9,,,,,,,,,,0,0,LB,0,0,0,IN,8,25.99,,,City Triangles,,,1,1,Default Tax,1,,
e2ccf4a4-0acd-4321-8e7c-90edd1c339ec,citytrianglesfloraldresssizel,10006109,,,,CityTriangles/FloralDress/SizeL,,,,,,,,,,0,0,LB,0,0,0,IN,0,28.99,,,City Triangles,,,1,1,Default Tax,1,,
ea34f91d-aef7-4171-b16e-ac0730a0f385,clairebrwnstripeblousesize11,10008558,,,,Claire/BrwnStripeBlouse/Size11,,,,,,,,,,0,0,LB,0,0,0,IN,8,24.99,,,Claire,,,1,1,Default Tax,1,,
3f88f750-9482-4010-8f2a-a2e36a0a2e14,clara-j-long-sleeve-top-black--green-size-xl,10003457,,,,Clara J. Long Sleeve Top Black & Green Size XL,,,,,,,,,,1,0,,0,0,0,,0,29.99,,,Clara J,,,1,1,Default Tax,1,,
8d2e7e4e-825d-4820-86e4-83f850784408,clarks-beige-shoes,10003357,,,,Clarks Beige Shoes,,,,,,,,,,1,0,,0,0,0,,9.99,21.99,,,Clarks,,,1,1,Default Tax,1,,
5bd9b75a-ce42-4a9b-bf46-a140c35364f6,clarks-brown-leather-boots-size-9m,10003309,,,,Clarks Brown Leather Boots Size 9M,,,,,,,,,,1,0,,0,0,0,,19.99,32.99,,,Clarks,,,1,1,Default Tax,0,,
b5e57ade-5e0e-4c0d-927e-646ba47c16d9,classic-peach-dress-xl,10008654,,,,Classic Peach Dress XL,,,,,,,,,,0,0,LB,0,0,0,IN,3.75,14.99,,,,,,1,1,Default Tax,1,,
5a5648ce-9ceb-416c-b5b9-ec0b895b30ed,classiques-black-pattern-dress--size-6,10007867,,,,Classiques Black Pattern SL Dress / Size 6,,,,,,,,,,0,0,LB,0,0,0,IN,0,24.99,,,Classiques,,,1,1,Default Tax,1,,
694f96fd-1535-4721-a60f-7fa845ade9b9,classiquesblktancardigansizes,10003639,,,,Classiques/Blk&TanCardigan/SizeS,,,,,,,,,,1,0,,0,0,0,,0,24.99,,,Classiques,,,1,1,Default Tax,1,,
fb1dd4a6-61c6-4f23-b05f-15739ab59045,claude-brown-brown-capris-size-8,10007495,,,,Claude Brown Brown Capri's Size 8,,,,,,,,,,0,0,LB,0,0,0,IN,0,22.99,,,,,,1,1,Default Tax,1,,
5c420f3e-f046-45eb-9dda-a949514974ca,claudia-strater-green--gold-dress--size-xl,10004620,,,,Claudia Strater Green & Gold Dress / Size XL,,,,,,,,,,0,0,LB,0,0,0,IN,0,45.99,,,Claudia Strater,,,1,1,Default Tax,0,,
b8d5b9da-8d76-48cc-876e-ebf1ec244a58,claudiepierlotspottedbrwnpantsize36,10004387,,,,ClaudiePierlot/SpottedBrwnPant/Size36,,,,,,,,,,1,0,,0,0,0,,0,35.99,,,Claudie Pierlot,,,1,1,Default Tax,1,,
94ce9fbb-9ba2-46ee-8bb9-b21775fccee9,clear-studded-bag,10004516,,,,Clear Studded Bag,,,,,,,,,,0,0,LB,0,0,0,IN,0,13.50,,,,,,1,1,Default Tax,0,,
94b4b2a4-6b24-4067-8cc2-34be6b0613c3,cleobellablksingetopsizes,10009510,,,,Cleobella/BlkSingetop/SizeS,,,,,,,,,,0,0,LB,0,0,0,IN,8,31.99,,,Cleobella,,,1,1,Default Tax,1,,
089e497d-df15-4a36-bb7b-1eec7e571b24,closed-brown-cargo-pants-size-s,10007496,,,,Closed Brown Cargo Pants Size S,,,,,,,,,,0,0,LB,0,0,0,IN,0,29.99,,,,,,1,1,Default Tax,1,,
3a9dadd9-3265-49e5-9f82-d36eabaf7ef9,cloth--stone-white-linen-dress-shirtl,10006855,,,,cloth & stone white linen dress shirt/L,,,,,,,,,,0,0,LB,0,0,0,IN,0,29.99,,,Cloth X Stone,,,1,1,Default Tax,0,,
b67d0967-b86e-4440-b79c-ca53f2d346be,10000908,10000908,,,,Cloth X StoneLS Top_On,,,Color,Pink,Size,L,Sequence,5.58,,0,,,,,,,0,1.00,,,Cloth X Stone,,,1,1,Default Tax,0,,
5d18377f-0ee4-4bbf-8d6a-6e3c6d499d83,10000908,10002882,,,,Cloth X StoneLS Top_On,,,Color,Black,Size,L,Sequence,15.46,,0,,,,,,,0,34.99,,,Cloth X Stone,,,1,1,Default Tax,1,,
2b42084e-5030-4fbe-a93c-000a2fe47288,clothxstonegrnjumpsuitsizexs,10006008,,,,ClothXStone/GrnJumpsuit/SizeXS,,,,,,,,,,0,0,LB,0,0,0,IN,0,35.99,,,Cloth X Stone,,,1,1,Default Tax,0,,
71946649-1eb7-4b81-b621-9a44aebb7854,clothxstonewhiteslvlessbttndwnsizem,10006927,,,,ClothXStone/WhiteSlvlessBttnDwn/SizeM,,,,,,,,,,0,0,LB,0,0,0,IN,0,22.99,,,Cloth X Stone,,,1,1,Default Tax,0,,
90806e37-9bb0-4eeb-bff7-95239020efbc,club-monaco-ls-top-pink-xs,10008233,,,,Club Monaco LS Top Pink XS,,,,,,,,,,0,0,LB,0,0,0,IN,6.5,25.99,,,,,,1,1,Default Tax,1,,
3d927013-e50b-4f28-849f-f3c62ff7ab54,clubmpeachlongsleevesizem,10006026,,,,ClubM/PeachLongsleeve/SizeM,,,,,,,,,,0,0,LB,0,0,0,IN,0,28.99,,,Club Monaco,,,1,1,Default Tax,1,,
6e982983-1b72-4808-bdb3-d6593ddf2518,coach-apple-green-suede-hobo-bag,10003436,,,,Coach Apple Green Suede Hobo Bag,,,,,,,,,,1,0,,0,0,0,,0,225.00,,,Coach,,,1,1,Default Tax,0,,
ab239b6b-80a8-401d-aa99-a499b1970609,coach-audrey-tote-seafoam-green,10005052,,,,Coach Audrey Tote Seafoam Green,,,,,,,,,,1,0,,0,0,0,,0,45.99,,,Coach,,,1,1,Default Tax,0,,
9ba94479-6be9-4cb8-bb8a-0ec44dccb97f,coach-black-heeled-boots--size-10,10008992,,,,Coach Black Heeled Boots / Size 10,,,,,,,,,,0,0,LB,0,0,0,IN,35,75.00,,,Coach,,,1,1,Default Tax,1,,
58b5d759-6975-4964-a4d5-b17cd7ce8bc2,coach-black-leather-purse,10005607,,,,Coach Black Leather Purse,,,,,,,,,,0,0,LB,0,0,0,IN,0,225.00,,,Coach,,,1,1,Default Tax,0,,
a7da9af2-ba97-4981-ba97-1ac813cf9267,coach-blk-jackson-heelsize-9,10004112,,,,Coach Blk Jackson Heel/Size 9,,,,,,,,,,1,0,,0,0,0,,0,59.99,,,Coach,,,1,1,Default Tax,1,,
e05ce9e8-78de-4df0-bd07-32643ef12b65,coach-dark-brown-purse-tan-strap,10004553,,,,Coach Dark Brown Purse Tan Strap,,,,,,,,,,0,0,LB,0,0,0,IN,0,65.00,,,Coach,,,1,1,Default Tax,0,,
dcd4699c-7e17-4ce6-9bbe-976a718c79a1,coach-tan-leather-purse,10004529,,,,Coach Dark Tan Leather Purse Duo Pocket,,,,,,,,,,0,0,LB,0,0,0,IN,0,425.00,,,Coach,,,1,1,Default Tax,0,,
61e5853d-d7cd-44c4-aa8a-de402c711336,coach-erin-leather-shoulder-bag,10003148,,,,Coach Erin Leather Shoulder Bag,,,Color,Pink,Size,OS,Sequence,abc,,1,,,,,,,0,225.00,,,Coach,,,1,1,Default Tax,0,,
7471fa15-289c-4a56-9903-2e732d3135f2,coach-flower-shopper-bag,10003433,,,,Coach Flower Shopper Bag,,,,,,,,,,1,0,,0,0,0,,0,550.00,,,Coach,,,1,1,Default Tax,1,,
32a274cc-97d5-4feb-a09e-86907cad9115,coach-fringe-brown-purse-as-is-small-stain,10005738,,,,Coach Fringe Brown Purse AS IS,,,,,,,,,,0,0,LB,0,0,0,IN,0,275.00,,,Coach,,,1,1,Default Tax,0,,
dc3cfd6c-1034-4efc-8456-165264426a84,coach-pink-purplish-purse,10008780,,,,Coach Fuchsia Mauve Purse,,,,,,,,,,0,0,LB,0,0,0,IN,0,165.00,,,Coach,,,1,1,Default Tax,1,,
6e068991-38a0-40dd-810e-add614ce263c,coach-green-purse,10004522,,,,Coach Green Purse Leather Handle,,,,,,,,,,0,0,LB,0,0,0,IN,0,225.00,,,Coach,,,1,1,Default Tax,0,,
e565d545-f5cd-4c2e-89d2-82dbc40b810a,coach-hampton-satchel-barbie-pink,10003429,,,,Coach Hampton Satchel Barbie Pink,,,,,,,,,,1,0,,0,0,0,,0,45.99,,,Coach,,,1,1,Default Tax,1,,
49f4fc21-8d49-44c2-9cb0-92819611d0bc,coach-hamptons-straw-floral-bag,10005580,,,,Coach Hamptons Straw Floral Bag,,,,,,,,,,0,0,LB,0,0,0,IN,0,185.00,,,Coach,,,1,1,Default Tax,1,,
5999f837-242a-4b4f-8c8c-ec7678c5c53c,coach-lavender-turnlock-shoulder-bag,10008737,,,,Coach Lavender Turnlock Bag,,,,,,,,,,0,0,LB,0,0,0,IN,110,145.00,,,,,,1,1,Default Tax,0,,
9c9e29ce-f5a6-4893-9708-bfac64af6a8e,coach-leatherware-bag,10004520,,,,Coach Leatherware Bag,,,,,,,,,,0,0,LB,0,0,0,IN,0,275.00,,,Coach,,,1,1,Default Tax,0,,
4452d188-6174-45bf-ac1b-5c0791e135e2,coach-legacy-bag-tan,10007095,,,,Coach Legacy Bag Tan,,,,,,,,,,0,0,LB,0,0,0,IN,0,450.00,,,Coach,,,1,1,Default Tax,0,,
1b59a779-10f5-4f30-ac82-f7cc1c2e9c57,coach-legacy-tan-leather-hobo-bag,10008738,,,,Coach Legacy Tan Leather Hobo Bag,,,,,,,,,,0,0,LB,0,0,0,IN,120,145.00,,,,,,1,1,Default Tax,1,,
24bf6a79-061c-41d2-bb1d-efa16947917e,coach-luna-pink-bag,10006598,,,,Coach Luna Pink Bag,,,,,,,,,,0,0,LB,0,0,0,IN,0,200.00,,,Coach,,,1,1,Default Tax,1,,
d8dc0fda-e173-4b6e-977f-a27759f18ee8,coach-madison-bronze-pebbled-satchel-shoulder-bag,10003435,,,,Coach Madison Bronze Pebbled Satchel Shoulder Bag,,,,,,,,,,1,0,,0,0,0,,0,150.00,,,Coach,,,1,1,Default Tax,1,,
2e7be597-9cc3-4ee6-b8fa-fb7a90d36053,coach-madison-phoebe-gold-studded-bag,10003439,,,,Coach Madison Phoebe Gold Studded Bag,,,,,,,,,,1,0,,0,0,0,,0,65.00,,,Coach,,,1,1,Default Tax,0,,
bd660d84-ffc0-4083-acd0-3062b0fb118a,coach-mini-bennett-satchel-w-studs,10005903,,,,Coach Mini Bennett Satchel w Studs,,,,,,,,,,0,0,LB,0,0,0,IN,0,195.00,,,Coach,,,1,1,Default Tax,0,,
4853e537-2175-42aa-82ce-f4042c394d0c,coach-pink-euc-wallet-clutch,10007597,,,,Coach Pink EUC Wallet Clutch,,,,,,,,,,0,0,LB,0,0,0,IN,0,149.99,,,,,,1,1,Default Tax,1,,
a45b783b-e8df-4876-a68a-1725dafda8a7,coach-pink-hampton-leather-bag,10007843,,,,Coach Pink Hampton Leather Bag,,,,,,,,,,0,0,LB,0,0,0,IN,175.42,199.99,,,,,,1,1,Default Tax,0,,
7be0b9fe-5908-484a-b8d1-0f19dd9a4e98,coach-pink-leather-shoulder-purse,10007499,,,,Coach Pink Leather Shoulder Purse,,,,,,,,,,0,0,LB,0,0,0,IN,170,215.00,,,,,,1,1,Default Tax,0,,
078eb386-43fb-41c9-bd86-27cc3ea2d9a2,coach-pink-leather-stud-snap-wallet,10009112,,,,Coach Pink Leather Stud Snap Wallet,,,,,,,,,,0,0,LB,0,0,0,IN,110,150.00,,,,,,1,1,Default Tax,1,,
8404980c-4799-4d41-93a1-46398fa9e418,coach-pink-madison-hobo,10008270,,,,Coach Pink Madison Hobo,,,,,,,,,,0,0,LB,0,0,0,IN,168,195.00,,,,,,1,1,Default Tax,0,,
582ed7da-eac5-46b2-a577-5eea0c391690,coach-pink-sequin-bag,10008777,,,,Coach Pink Sequin Bag,,,,,,,,,,0,0,LB,0,0,0,IN,37.5,150.00,,,Coach,,,1,1,Default Tax,1,,
9b0976c2-5456-4ca7-8156-259c5b1a128c,coach-purple-leather-soho-ns-tote,10008474,,,,Coach Purple Leather Soho NS Tote,,,,,,,,,,0,0,LB,0,0,0,IN,90,125.00,,,,,,1,1,Default Tax,1,,
3b1953f3-e318-4515-9da8-7a407875733c,coach-small-pink-purse-gold-hardware-zipper,10007672,,,,Coach Small Pink Purse Gold Hardware Zipper,,,,,,,,,,0,0,LB,0,0,0,IN,0,295.00,,,Coach,,,1,1,Default Tax,0,,
524418b3-e8a1-4229-80d0-6205c88f0010,coach-tan-brown-leather-purse,10008779,,,,Coach Tan Brown Leather Purse,,,,,,,,,,0,0,LB,0,0,0,IN,0,150.00,,,Coach,,,1,1,Default Tax,1,,
11172c4f-c9be-444b-b12b-90550ad18472,coach-vintage-soho-pink-stud-bag,10008534,,,,Coach Vintage Soho Pink Stud Bag,,,,,,,,,,0,0,LB,0,0,0,IN,250,550.00,,,,,,1,1,Default Tax,1,,
5f550ae7-4a48-429a-93d3-9cbe78c22026,coach-yellow-tan-handbag,10008778,,,,Coach Yellow Tan Handbag,,,,,,,,,,0,0,LB,0,0,0,IN,43.75,175.00,,,Coach,,,1,1,Default Tax,1,,
7f097107-37f3-48c8-acea-380d9f194767,coach-yllw-houndstooth-handbag,10004519,,,,Coach Yllw Houndstooth Handbag,,,,,,,,,,0,0,LB,0,0,0,IN,0,59.99,,,Coach,,,1,1,Default Tax,0,,
ef324bca-881f-4391-aebf-ab84e6a6bc8b,coachhnd-bagblks,10003680,,,,coach/bridget/blk,,,,,,,,,,1,0,,0,0,0,,0,450.00,,,Coach,,,1,1,Default Tax,0,,
e657f766-cb3c-44b2-890b-09101c6ffb7d,coachjadegreypurse,10007763,,,,Coach/JadeGreyPurse,,,,,,,,,,0,0,LB,0,0,0,IN,0,275.00,,,Coach,,,1,1,Default Tax,0,,
6863a233-b9c8-4f8a-9576-6b8e30a8e6c6,coachlightpinkpurse,10008580,,,,Coach/lightPinkPurse,,,,,,,,,,0,0,LB,0,0,0,IN,3.99,324.99,,,Coach,,,1,1,Default Tax,1,,
126b5118-3a23-4c98-9158-e7cf2829dcea,coachpinkflowerbag,10006436,,,,Coach/PinkFlowerBag,,,,,,,,,,0,0,LB,0,0,0,IN,0,125.00,,,Coach,,,1,1,Default Tax,1,,
76946b94-9190-4d54-933d-71cb28ad7d24,coachpinkpurse,10003648,,,,Coach/PinkPurse,,,,,,,,,,1,0,,0,0,0,,0,24.99,,,Coach,,,1,1,Default Tax,0,,
3ac237df-e510-4fc3-bd67-d2c07ba4ae87,coachpinkstitchedsoho,10004488,,,,Coach/PinkStitchedSoho,,,,,,,,,,1,0,,0,0,0,,0,245.00,,,Coach,,,1,1,Default Tax,0,,
6adba6e5-583f-4a18-9191-ef6e5bdda340,coachtanblkflatsize7,10005407,,,,Coach/Tan&BlkFlat/Size7,,,,,,,,,,0,0,LB,0,0,0,IN,0,28.99,,,Coach,,,1,1,Default Tax,0,,
ddd0e969-2f5d-401b-a8a4-55d76699d92b,coachbasketpinkpurse,10008962,,,,CoachBasketPinkPurse,,,,,,,,,,0,0,LB,0,0,0,IN,8,110.00,,,Coach,,,1,1,Default Tax,1,,
5b8e7692-091b-4363-8345-de76d08f5d36,coachbluepurse,10008963,,,,CoachBluePurse,,,,,,,,,,0,0,LB,0,0,0,IN,8,130.00,,,Coach,,,1,1,Default Tax,0,,
154c9e3a-872a-45ff-824b-56d1d8001372,coachgoldwalletwristlet,10008959,,,,CoachGoldWallet/Wristlet,,,,,,,,,,0,0,LB,0,0,0,IN,8,25.99,,,Coach,,,1,1,Default Tax,0,,
a522f095-1d33-4783-a8ee-e4353f0a251d,coachminiediewstudsblack,10003650,,,,CoachMiniEdiewStudsBlack,,,,,,,,,,1,0,,0,0,0,,0,250.00,,,Coach,,,1,1,Default Tax,1,,
e76f8a85-f329-468e-8c8d-249d7e4ad487,coachpinkcamopurse,10008969,,,,CoachPinkCamoPurse,,,,,,,,,,0,0,LB,0,0,0,IN,8,55.00,,,Coach,,,1,1,Default Tax,0,,
c66fe978-b081-4dab-a883-4847f1f29ac5,purse_cx,10003129,,,,CoachPurse_Cx,,,Color,White & Black,Size,OSFA,Sequence,abc,,1,,,,,,,0,125.00,,,Coach,,,1,1,Default Tax,0,,
8ae01006-d850-4bf3-9cc4-3563d7224c57,purse_cy,10003131,,,,CoachPurse_Cy,,,Color,Off-White,Size,OSFA,Sequence,abc,,1,,,,,,,0,85.00,,,Coach,,,1,1,Default Tax,0,,
1a2a7df7-201a-4803-9ba5-9a995517d867,coachwhicrmpurse,10008956,,,,CoachWhiCrmPurse,,,,,,,,,,0,0,LB,0,0,0,IN,8,215.00,,,Coach,,,1,1,Default Tax,1,,
69e1e733-cd50-4d4a-96fc-c39907074052,coachwhitestudbag,10008961,,,,CoachWhiteStudBag,,,,,,,,,,0,0,LB,0,0,0,IN,8,70.00,,,Coach,,,1,1,Default Tax,0,,
46a55fe8-716b-48c6-91c1-8d5481015dce,coachyellowflowerpurse,10008955,,,,CoachYellowFlowerPurse,,,,,,,,,,0,0,LB,0,0,0,IN,8,105.00,,,Coach,,,1,1,Default Tax,0,,
0c07dd1a-5490-4da8-bdda-1b5e3a3564eb,coast-rainbow-tank--size-10,10005612,,,,Coast Rainbow Tank / Size 10,,,,,,,,,,0,0,LB,0,0,0,IN,0,32.99,,,Coast,,,1,1,Default Tax,0,,
2d6af7b7-19e7-4180-a2ba-4cbac90c9d58,coast-strapless-white-gold-satin-dress--size-12,10005544,,,,Coast Strapless White Gold Satin Dress / Size 12,,,,,,,,,,0,0,LB,0,0,0,IN,0,32.99,,,Coast,,,1,1,Default Tax,1,,
63182510-0aa8-4226-90aa-46e359d94d6e,10001105,10001105,,,,Coca Cola Red Tee,,,Color,Red,Size,S,Sequence,6.57,,1,,,,,,,0,21.99,,,Coca Cola,,,1,1,Default Tax,1,,
67a0cb62-501e-400b-b3f1-679d9ddf3fb0,10001105,10002162,,,,Coca Cola Red Tee,,,Color,Pink X Orange,Size,M,Sequence,11.86,,1,,,,,,,0,29.99,,,Coca Cola,,,1,1,Default Tax,0,,
fb59fdac-b178-4bc0-bafa-b8f9db4d7b11,coca-cola-white-teesize-m,10003689,,,,Coca Cola White Tee/Size M,,,,,,,,,,1,0,,0,0,0,,0,18.99,,,Coca Cola,,,1,1,Default Tax,0,,
43461771-05fa-4c11-8822-3ac8c199fbd0,10001107,10001107,,,,Coca ColaTee Shirt_Le,,,Color,Green,Size,S,Sequence,6.58,,1,,,,,,,0,21.99,,,Coca Cola,,,1,1,Default Tax,0,,
573448b3-935f-4433-b99b-29c2db61a6a2,10002327,10002327,,,,Coca ColaTee Shirt_Pr,,,Color,Red,Size,M,Sequence,12.69,,1,,,,,,,0,14.99,,,Coca Cola,,,1,1,Default Tax,0,,
9d748cee-46ba-4716-b4d7-1a075f6b6d34,coco--jaimeson-orange-dress--size-s,10007776,,,,coco & jaimeson Orange Dress / Size S,,,,,,,,,,0,0,LB,0,0,0,IN,0,21.99,,,coco & jaimeson,,,1,1,Default Tax,0,,
62b40cf1-540b-495d-87f1-4634be437946,coco--jamieson-sequin-skirt-s,10009240,,,,Coco + Jamieson Sequin Skirt S,,,,,,,,,,0,0,LB,0,0,0,IN,5.45,24.99,,,,,,1,1,Default Tax,1,,
