sku,retail_price,supply_price,active,inventory,size,product_name,brand_name,product_category,gross_margin_pct
10006039,25.99,0.0,1,1,XL,JPR MulticolCardigan,John Paul Richard,Sweater/Cardigan,
10003944,39.99,0.0,1,0,12,JR Nites Black Sheer Longsleeve,JR Nites,Other,
10009079,25.99,8.0,1,1,,JR Nites Blk & Red Red Top,JR Nites,Top,69.2
10006335,25.99,0.0,1,1,14,JR Nites NWT Black Tank Sequin,JR Nites,Top,
10004663,250.0,0.0,1,1,L,JrTheme Brwn Jewel Dress,Jr. Theme,Dress,
10007649,49.99,0.0,1,1,14,JS Collection Blue Floral LS Top,JS Collection,Top,
10007588,33.99,0.0,1,0,14,JS Collection Black Dress,,Dress,
10004775,25.99,0.0,1,0,8,JS Signature Black Cut Layer Skirt,JS Signature,Skirt,
10007704,59.99,0.0,1,0,6,JSColl BlkWhiStripeDress,JS Collection,Dress,
10009534,22.99,8.0,1,1,4,JSCollection BlkLayerDress,JS Collection,Dress,65.2
10007716,22.99,0.0,1,0,8,Judith Hart Green SS Top,Judith Hart,Top,
10007695,32.99,0.0,1,0,31,JudyBlue PinkPocketPant,Judy Blue Los Angeles,Jeans/Pants,
10005200,24.99,0.0,1,0,4,Juicy C White SS Dress,Juicy Couture,Dress,
10003983,22.99,0.0,1,0,M,Juicy Couture 2 Piece Baby Pink Velvet,Juicy Couture,Other,
10009502,49.99,8.75,1,1,,Juicy Couture Pink Eyelet Dress 6,,Dress,82.5
10005250,22.99,0.0,1,1,S,Juicy Couture White Hoodie,Juicy Couture,Other,
10009442,23.99,7.65,1,1,,Juicy Couture White Stretch Pants 10,,Jeans/Pants,68.1
10006400,32.99,0.0,1,1,S,JuicyC BlkGemBlouse,Juicy Couture,Top,
10006085,24.99,0.0,1,1,L,JuicyC MulticolFloralTop,Juicy Couture,Other,
10004762,24.99,0.0,1,1,L,Jules & Leo Pink Pants,Jules & Leopold,Jeans/Pants,
10005681,29.99,0.0,1,1,,Jules & Leopold Black and Grey Pants,,Jeans/Pants,
10003288,18.99,0.0,1,0,,Jules & Leopold Floral Pants,Jules & Leopold,Jeans/Pants,
10004622,35.99,0.0,1,1,16,Julian T Blue & Pink Dress,Julian Taylor,Dress,
10005280,24.99,0.0,1,1,16,JulianT MulticolTop,Julian Taylor,Other,
10002725,27.99,0.0,1,0,,JuliaTee Shirt_Cu,Julia,Top,
10007816,209.99,177.0,1,1,,Juliet Dunn London Blue Dress 2,,Dress,15.7
10005986,22.99,0.0,1,0,XS,Jun & Ivy Blue & White Crop Top,Jun & Ivy,Top,
10008842,18.99,5.5,1,1,S,Jun & Ivy Blue Bodysuit,,Top,71.0
10007638,29.99,0.0,1,0,8.5,Just Fab Lemon Heels,JustFab,Top,
10006279,22.99,0.0,1,0,2,Just G Shorts Jumper,Just G,Shorts,
10005430,22.99,0.0,1,0,XL,Just Polly Swirl Tee Multicolor,Just Polly,Top,
10003514,25.99,0.0,1,1,M,Just West Pants Blue,Just West,Jeans/Pants,
10003352,23.99,0.0,1,1,8,JustFab Blue Boots 1,JustFab,Shoes,
10007579,17.99,0.0,1,1,S,Justice Blue Jean Shorts,Justice,Shorts,
10007304,14.99,0.0,1,1,0,Justice White Shorts,Justice,Shorts,
10006905,12.99,0.0,1,1,14,Justice WhiteShort,Justice,Shorts,
10000605,25.99,0.0,1,1,,Justify Burgundy Jacket,Justify,Jacket/Coat,
10008366,125.99,90.45,1,1,,Justin pink and brown leather boot,Justin Boots,Shoes,28.2
10008295,70.0,0.0,1,0,8.5,JustinBoots BrownStitchBoots,Justin Boots,Shoes,
10004895,15.99,0.0,1,1,L,K&K BlueRuffleSkirt,Kendall & Kylie,Skirt,
10007782,23.99,0.0,1,1,14,Kaari Blue Burnt Orange Pants,Kaari blue,Jeans/Pants,
10007819,134.99,111.0,1,1,4,Kachel Black Dress,,Dress,17.8
10004086,45.0,0.0,1,1,M,Kadence White Fur Vest,Kadence,Top,
10007703,29.99,0.0,1,1,S,Kaileigh BlkFloralDress,Kaileigh,Dress,
10006486,37.99,0.0,1,0,6,Karen A White LS Lace,Karen Alexander,Top,
10005376,25.99,0.0,1,1,S,Karen Kane Black Lace Top,Karen Kane,Top,
10008810,21.99,5.25,1,0,,Karen Kane Brown SS Top M,,Top,76.1
10008388,25.99,6.5,1,1,,Karen Kane Multi-Color Top XL,,Top,75.0
10004710,24.99,0.0,1,1,,karen kane swtr floral 1X,Karen Kane,Sweater/Cardigan,
10005987,27.99,0.0,1,0,8,Karen Scott Jean Skirt,Karen Scott,Skirt,
10007535,19.99,0.0,1,1,S,Karen Scott Red Sweatshirt,,Top,
10002610,21.99,0.0,1,1,,Karen ScottSweater_Em,Karen Scott,Sweater/Cardigan,
10004473,27.99,0.0,1,1,L,KarenK MulticolBlouse,Karen Kane,Top,
10003647,15.99,0.0,1,1,6,KarenM GreyButtonDown,Karen Millen,Other,
10009545,25.99,8.0,1,1,4,KarenMillen BlkGreyDress,Karen Millen,Dress,69.2
10008999,23.99,6.55,1,0,M,Karessah White Tank Detail Straps,Karessah,Top,72.7
10009110,22.99,8.0,1,1,16,KarinStevens PinkYllwFloralTop,Karin Stevens,Other,65.2
10008077,115.0,0.0,1,0,,Karl L Black Purse NWT,Karl Lagerfeld,Accessories,
10006775,25.99,0.0,1,0,XL,Karlie Pink Dress,Karlie,Dress,
10005669,28.99,0.0,1,1,12,Kasper Black & White SL Tank,Kasper,Top,
10006559,13.99,0.0,1,0,M,Kasper Black SL Top,Kasper Knits,Top,
10007629,23.99,6.0,1,1,14,Kasper Red Jacket,,Jacket/Coat,75.0
10006924,28.99,0.0,1,1,M,Kasper WhiteTieTop,Kasper,Other,
10005034,22.99,0.0,1,1,XL,Kate KasinNWT Sheer Shirt Nvy,Kate Kasin,Top,
10008711,23.99,6.25,1,1,,Kate Park Pink Capri's L,,Other,73.9
10008795,59.99,30.0,1,1,,Kate Spade B W Leather Crossbody,,Top,50.0
10007308,55.99,0.0,1,1,,Kate Spade Basket Floral Purse,Kate Spade,Accessories,
10008443,54.99,9.99,1,0,,Kate Spade PInk Lola Tote Bag,,Accessories,81.8
10005321,35.99,0.0,1,1,L,KateHill Grey&PurpZipup,Kate Hill,Other,
10004117,19.99,0.0,1,0,M,KateLord Prp StripeShrt,Kate Lord,Shorts,
10008872,23.99,5.75,1,1,,Kathie Lee Coll. White Top XL,,Top,76.0
10008845,54.99,12.5,1,1,,Keepsake White Dress M,,Dress,77.3
10007293,22.99,0.0,1,1,6,Kenar Black Skirt,,Skirt,
10008189,15.99,6.0,1,1,S,Kenar Black SL Top,Kenar,Top,62.5
10007576,18.99,0.0,1,0,6,Kenar Blue Red Shorts,Kenar,Shorts,
10009423,19.99,5.45,1,1,,Kenar Yellow Button-Up Top XL,,Top,72.7
10007172,20.99,0.0,1,1,S,Kendall & Kylie Blue Satin Crop Top,Kendall & Kylie,Top,
10001212,1.0,0.0,1,0,,Kendall X KylieJeans_Lu,Kendall & Kylie,Jeans/Pants,
10001791,1.0,0.0,1,0,,Kendall X KylieJeans_Lu,Kendall & Kylie,Jeans/Pants,
10001855,1.0,0.0,1,0,,Kendall X KylieJeans_Lu,Kendall & Kylie,Jeans/Pants,
10002577,25.99,0.0,1,1,,Kendall X KylieJeans_Lu,Kendall & Kylie,Jeans/Pants,
10003017,29.99,0.0,1,0,,Kendall X KylieJeans_Lu,Kendall & Kylie,Jeans/Pants,
10004278,49.99,0.0,1,1,M,KendallXKylie Brown Suede Coat,Kendall & Kylie,Jacket/Coat,
10003896,28.99,0.0,1,1,S,KendalxKylie Blk Crop Top,Kendall & Kylie,Top,
10008786,25.0,8.0,1,1,,KendraS BowNecklace,Kendra Scott,Accessories,68.0
10008790,40.0,8.0,1,1,,KendraS CircleNecklace,Kendra Scott,Accessories,80.0
10008787,50.0,8.0,1,1,,KendraS DiamFlowerNecklace,Kendra Scott,Accessories,84.0
10008785,35.0,8.0,1,1,,KendraS GoldBracelet,Kendra Scott,Accessories,77.1
10008784,50.0,8.0,1,1,,KendraScottFlowerEarrings,Kendra Scott,Accessories,84.0
10007074,14.99,0.0,1,1,9.5,Kenneth Cole Blk Sandals,Kenneth Cole,Top,
10007827,24.99,11.2,1,0,8,Kenneth Cole Brown Boots,,Shoes,55.2
10008062,19.99,0.0,1,0,,KennethC BrownPurse,Kenneth Cole,Accessories,
10008063,22.99,0.0,1,0,,KennethC GreyPurse,Kenneth Cole,Accessories,
10004009,21.99,0.0,1,1,,Kensie Orange Jeans,Kensie,Jeans/Pants,
10006930,24.99,0.0,1,0,10,Kensie WhitelaceDress,Kensie,Dress,
10007357,25.99,0.0,1,0,S,Kenzie Black SL Dress,Kenzie,Dress,
10007224,25.99,0.0,1,1,M,Kenzie Green Colorful SL Dress,Kenzie,Dress,
10007794,27.99,0.0,1,1,XL,Keren Hart Hot Pink LS Knit Cardigan,Keren Hart,Sweater/Cardigan,
10004439,29.99,0.0,1,1,12,Khaki Pant,Joes,Jeans/Pants,
10004447,24.99,0.0,1,1,6,Khaki Straight Leg,Levi Strauss & Co,Other,
10008124,27.99,0.0,1,1,S,KidsCrochetFlowerShirt,Bobbi Brooks,Top,
10008123,24.99,0.0,1,1,S,KidsKnitStrawBSkirt,Unknown,Skirt,
10008122,24.99,0.0,1,1,S,KidsKnitSweater,Unknown,Sweater/Cardigan,
10007199,21.99,0.0,1,1,XL,Kilo Brava Pink Dress,,Dress,
10008244,16.0,4.0,1,1,L,Kim R Red Tank w Embroidered,Kim Rogers,Top,75.0
10008731,18.99,4.5,1,1,12,Kim Rogers Brown Pants,,Jeans/Pants,76.3
10004981,41.99,0.0,1,1,8,Kim Rogers Red Pink Orange Dot DressNWT,Kim Rogers,Dress,
10005989,26.99,0.0,1,0,12,"Kim Rogers Red, White Blue Skirt",Kim Rogers,Skirt,
10008698,23.99,7.5,1,1,,Kim Rogers Red Beige Skirt L,,Skirt,68.7
10005871,21.99,0.0,1,0,S,Kimchi Blue Floral Halter Dress,Kimchi Blue,Dress,
10005237,24.99,0.0,1,0,L,Kimchi Blue Pink Lace Top,Kimchi Blue,Top,
10008141,24.99,8.0,1,1,,kimchi blue red lace tank M-L,Kimchi Blue,Top,68.0
10008380,25.99,10.99,1,0,M,kimchi blue white blouse,Kimchi Blue,Top,57.7
10004373,24.99,0.0,1,1,S,KimchiBlue GreySweater,Kimchi Blue,Sweater/Cardigan,
10007517,30.99,0.0,1,1,M,Kimcine Multi-Color Pants,,Jeans/Pants,
10004888,28.99,0.0,1,0,,kimrogers bls flr ps,Kim Rogers,Top,
10005467,24.99,0.0,1,0,6,KimRogers BrwnPolkaDotDress,Kim Rogers,Dress,
10009099,22.99,8.0,1,1,XL,KimRogers MulticolFloralTop,Kim Rogers,Other,65.2
10005299,22.99,0.0,1,1,L,Kirundo RustBubbleTop,Kirundo,Other,
10006076,15.99,0.0,1,1,S,kittenish bodysuit blk,Kittenish,Top,
10008882,19.99,6.5,1,1,,Kiwi & Punch Black LS Top XL,,Top,67.5
10005632,26.99,0.0,1,0,XL,Kiwi Black White Striped Dress,Kiwi & Punch,Dress,
10007469,24.99,0.0,1,1,L,KLD Black SL Dress,Kld,Dress,
10009481,14.99,5.0,1,0,,Knight Orange Smokey T-Shirt M,,Top,66.6
10006225,15.99,0.0,1,1,,knit pink blouse small,Heart N Crush,Sweater/Cardigan,
10006194,24.99,0.0,1,1,,knit pink see through tank medium,Body Central,Sweater/Cardigan,
10008367,17.99,6.99,1,0,,Knit tote bag with circular handles,Unknown,Sweater/Cardigan,61.1
10008080,39.99,0.0,1,1,,Knit70 TanDress,Knit 70,Dress,
10004096,27.99,0.0,1,1,M,KnitShawl Navy,Unknown,Sweater/Cardigan,
10006641,14.99,0.0,1,0,S,Known Supply Green SS Shirt,Known Supply,Top,
10003979,55.99,0.0,1,1,,Kokin Black Tulle Hat,Kokin,Accessories,
10009058,80.99,35.99,1,1,,Kokin brown suede hat,Kokin,Accessories,55.6
10009565,35.99,8.0,1,1,M,Komarov GreyDress,Komarov,Dress,77.8
10005361,18.99,0.0,1,1,S,kora konig tank,Kora Konig,Top,
10004001,28.99,0.0,1,1,,Koral Orange Hoodie,Koral,Other,
10005457,28.99,0.0,1,1,S,Koret BlkVelvetVest,Koret,Top,
10004226,27.99,0.0,1,0,L,Kori Blue Floral LS Dress,Kori America,Dress,
10008759,24.0,6.0,1,1,,Kori Multi-Color Dress S,,Dress,75.0
10004917,24.99,0.0,1,0,S,Kori MulticolBlouse,Kori America,Top,
10007328,42.99,0.0,1,0,M,Kourt Black Dress,Kourt,Dress,
10009241,32.99,7.65,1,1,,Kouture by Kimora Black Blouse M,,Top,76.8
10004305,23.99,0.0,1,1,6,KrazyLarry KhakiAnimalPrintLeggings,Krazy Larry,Jeans/Pants,
10006333,22.99,0.0,1,1,XS,Krisa Black Floral Tank,Krisa,Top,
10008046,19.0,4.75,1,0,L,Kristin D White LS Buttondown,Kristin Davis,Top,75.0
10006081,39.99,0.0,1,1,M,krush drsshrt ombre,Krush,Shorts,
10006779,25.99,0.0,1,0,,Ktoo Pink Skirt,K Too,Skirt,
10005566,20.99,0.0,1,1,10,KUT Black Jeans,Kut,Jeans/Pants,
10004771,45.99,0.0,1,1,8,KUT Black Pants NWT,Kut,Jeans/Pants,
10004744,19.99,0.0,1,1,S,KUT Blk Multicolor LngSLve,Kut,Other,
10003829,32.99,0.0,1,1,6,Kut Blk Skinny Pant,Kut,Jeans/Pants,
10003781,25.99,0.0,1,1,2,KUT Burgundy Corduroy Pants,Kut,Jeans/Pants,
10003500,27.99,0.0,1,1,4,Kut from the Cloth Pants Brown,Kut,Jeans/Pants,
10006993,21.99,0.0,1,1,6,KUT Jean Shorts,Kut,Shorts,
10004178,35.99,0.0,1,0,2,Kut NWT Tan Pants,Kut,Jeans/Pants,
10004798,24.99,0.0,1,1,XXL,KUT Red Floral Chiffon SL,Kut,Other,
10004371,23.99,0.0,1,1,L,Kut BlackSpeckledButtonDown,Kut,Other,
10006784,34.99,0.0,1,1,S,Kut MulticolSheerTop,Kut,Top,
10006926,22.99,0.0,1,1,8,Kut WhiteShorts,Kut,Shorts,
10006104,25.99,0.0,1,1,M,Kut YllwBttnDwn,Kut,Other,
10000276,1.0,0.0,1,0,,KutPants_Me,Kut,Jeans/Pants,
10001747,1.0,0.0,1,0,,KutPants_Me,Kut,Jeans/Pants,
10002339,39.99,0.0,1,0,,KutPants_Me,Kut,Jeans/Pants,
10002612,19.99,0.0,1,1,,KutPants_Me,Kut,Jeans/Pants,
10004452,18.99,0.0,1,1,XL,KuYue BrwnTrouser,Ku Yue,Jeans/Pants,
10002413,15.99,0.0,1,1,,KymarSlvlss Slip,Kymar,Top,
10007242,32.99,0.0,1,1,,L'Agence Copper Pants M,,Jeans/Pants,
10007048,29.99,0.0,1,0,6.5,L'Artiste Black Sandals,L'Artiste,Top,
10006270,55.99,0.0,1,0,7.5,L'Artiste Boots Brown,,Shoes,
10008838,19.99,5.5,1,0,L,L'Pogee Multicolor Tank,,Top,72.5
10003408,26.99,0.0,1,0,S,L.S. Dunes Tee Shirt Beige,L.S. Dunes,Top,
10003378,19.99,0.0,1,0,S,La Castellana Pink Camisole,La Castellana,Top,
10008378,13.99,7.99,1,1,S,LA Hearts black floral tanktop,LA Hearts,Top,42.9
10009437,23.99,5.45,1,1,,LA Hearts Cream Corsett S,,Other,77.3
10008918,17.99,4.5,1,1,,LA Hearts Orange Knit Crop Top S,,Sweater/Cardigan,75.0
10008627,9.99,2.5,1,0,S,LA Hearts Purple Top,,Top,75.0
10008422,54.99,14.25,1,0,L,La Lavon White Floral Dress,,Dress,74.1
10007355,22.99,0.0,1,1,,LA lille navy blouse 24L,LA lille,Top,
10008621,17.99,4.5,1,1,M,La Peche SS Top,,Top,75.0
10009522,25.0,6.25,1,1,,La Ranchita Leopard Reversible Tote,La Ranchita,Accessories,75.0
10003913,24.99,0.0,1,0,L,La Sensa Ylw&Gry Halter,La Sensa,Top,
10004168,35.99,0.0,1,0,L,Lace Long Tunic Apricot,Unknown,Other,
10003571,25.99,0.0,1,0,L,Lace Red Rose Corset,Lavish,Other,
10006030,28.99,0.0,1,0,S,LaceLongsleeve,Unknown,Other,
10005327,28.99,0.0,1,0,M,Lady&B MaroonVest,Lady and Butler NY,Top,
10006672,34.99,0.0,1,1,M,Lafayette 148 khaki pant,Lafayette 148,Jeans/Pants,
10005715,28.99,0.0,1,1,14,Lafayette Brown Skirt w Embroid,Lafayette 148,Skirt,
10009090,49.99,8.0,1,1,4,Lagence BlkBeadedTop,L'Agence,Other,84.0
10006900,15.99,0.0,1,0,M,LAHearts GrnBlueHalterTop,LA Hearts,Top,
10006791,45.99,0.0,1,1,S,LAL AnimalPrintJacket,Lal,Jacket/Coat,
10005932,29.99,0.0,1,0,M,Lala Red & White Sheer SL Top,Lala,Top,
10006043,22.99,0.0,1,0,XL,LaMode MulticolSwtrVest,La Mode,Sweater/Cardigan,
10004767,22.99,0.0,1,0,XL,Land's End Pink Zip Up Jacket,Lands End,Jacket/Coat,
10005244,24.99,0.0,1,0,M,Lands End Cardigan Sweater Gray,Lands End,Sweater/Cardigan,
10005212,32.99,0.0,1,1,S,Lands End Gray Jacket,Lands End,Jacket/Coat,
10005617,18.99,0.0,1,1,10,Lands End Red & White Pattern Buttondown,Lands End,Other,
10005354,22.99,0.0,1,1,16,lands end drs shrt prp dsgn,Lands End,Shorts,
10005353,22.99,0.0,1,1,,lands end pnts red 12p,Lands End,Other,
10004310,27.99,0.0,1,1,16,LandsEnd BurntPinkPant,Lands End,Jeans/Pants,
10004668,27.99,0.0,1,1,2,LandsEnd Pinkzipup,Lands End,Other,
10005714,32.99,0.0,1,1,16,Lane Bryant Black Metallic Skirt,Lane Bryant,Skirt,
10004094,24.99,0.0,1,1,XXL,Lane Bryant Black Sequin Sleeveless,Lane Bryant,Top,
10007004,25.99,0.0,1,1,22,Lane Bryant Blk Cardigan,Lane Bryant,Sweater/Cardigan,
10009054,18.99,4.35,1,1,,Lane Bryant Floral Top XXL,,Top,77.1
10004355,32.99,0.0,1,1,16,Lane Bryant Jeans,Lane Bryant,Jeans/Pants,
10005564,24.99,0.0,1,1,14,Lane Bryant Red Sequin Tank,Lane Bryant,Top,
10008173,23.99,6.0,1,1,S,Lane Bryant Red SL Thin Vest,Lane Bryant,Top,75.0
10005465,25.99,0.0,1,1,28,LaneB GrnFloralTop,Lane Bryant,Other,
10005766,26.99,0.0,1,1,14,LaneBryant GrnPant,Lane Bryant,Jeans/Pants,
10006156,16.99,0.0,1,0,22,LaneBryant NashvilleTshirt,Lane Bryant,Top,
10003888,175.0,0.0,1,1,8,LaneNWT Pink Cowboy Boots,Lane,Shoes,
10005742,32.99,0.0,1,0,34,Lanidor Co Black Dress Gold Studs,Lanidor Collection,Dress,
10004596,36.99,0.0,1,0,L,Lanz VINTAGE Pink Colorful Dress,Lanz Vintage,Dress,
10004093,140.0,0.0,1,1,M,Lanz VINTAGE Yellow Dress,Lanz Vintage,Dress,
10007110,31.99,0.0,1,0,,Lapis Pink & Brown Strapless Dress One Size,Lapis,Dress,
10008296,70.0,0.0,1,0,9,Laredo BrwnBlkStitchBoots,Laredo,Shoes,
10006389,10.99,0.0,1,0,S,Large Brown Braided Belt,Unknown,Accessories,
10004517,18.99,0.0,1,1,,Large Gld&Blk Necklace,Unknown,Accessories,
10004491,22.99,0.0,1,1,S,Lark&Grey BrownJemJacket,Lark & Grey,Jacket/Coat,
10009413,24.99,7.65,1,1,8,Larry Levine White Skirt,,Skirt,69.4
10002703,29.99,0.0,1,1,,Larry LevineBlazer,Larry Levine,Jacket/Coat,
10005841,35.99,0.0,1,0,S,Laundry Black Lace SS Top,Laundry,Top,
10007855,39.99,0.0,1,1,,Laundry Black Print Dress 12,,Dress,
10004629,29.99,0.0,1,1,4,Laundry Black Strap Dress,Laundry,Dress,
10008455,32.99,15.0,1,0,M,Laundry Multi-Color Dress,,Dress,54.5
10007217,39.99,0.0,1,1,6,Laundry Pink & Green SL Dress,Laundry by Shelli Segal,Dress,
10009592,25.99,6.5,1,1,10,Laundry Shimmer Pattern Skirt,Laundry,Skirt,75.0
10005925,32.99,0.0,1,1,XL,Laundry Striped Gray Hoodie Cardigan,Laundry by Shelli Segal,Sweater/Cardigan,
10003951,149.99,0.0,1,1,2,Laundry White Gold Dress,Laundry by Design,Dress,
10009546,25.99,8.0,1,1,8,Laundry BlkBowDress,Laundry,Dress,69.2
10009524,32.99,8.0,1,0,L,Laundry PurpHalterJumpsuit,Laundry by Shelli Segal,Romper/Jumpsuit,75.8
10005665,24.99,0.0,1,1,XL,Laura Ashley Purple SL Top,Laura Ashley,Top,
10003403,26.99,0.0,1,1,S,Laura Ashley LS Top Black & White,Laura Ashley,Top,
10004975,17.99,0.0,1,1,20,Laura Scott Black SL Mock Neck,Laura Scott,Other,
10004708,21.99,0.0,1,1,XL,laura scott swtr beige,Laura Scott,Sweater/Cardigan,
10002677,24.99,0.0,1,1,,Laura ScottCover All_Si,Laura Scott,Other,
10002673,24.99,0.0,1,1,,Laura ScottCoverall_PS,Laura Scott,Other,
10006368,25.99,0.0,1,1,11,LauraAshley BlkShirt,Laura Ashley,Top,
10004070,25.99,0.0,1,0,7.5,LauraAshley Gld Kitten,Laura Ashley,Other,
10005827,22.99,0.0,1,0,M,Lauren Conrad Black Uni Top,Lauren Conrad,Top,
10003394,35.99,0.0,1,1,S,Lauren Conrad Jacket Brown,Lauren Conrad,Jacket/Coat,
10007318,28.99,0.0,1,1,6,Lauren Green Jeans,Ralph Lauren,Jeans/Pants,
10002681,39.99,0.0,1,1,,Lauren JamesJacket_Ta,Lauren James,Jacket/Coat,
10009293,25.0,6.25,1,1,,Lauren Jeans Co Khaki Util Jacket L,,Jeans/Pants,75.0
10004732,28.99,0.0,1,0,M,Lauren Jeans LS Buttondown,Lauren Ralph Lauren,Jeans/Pants,
10008688,36.99,8.0,1,1,,Lauren Ralph Lauren Faux Fur Vest XXL,,Top,78.4
10008713,22.99,7.5,1,1,,Lauren Ralph Lauren Green T-Shirt L,,Top,67.4
10008235,26.0,6.5,1,1,,Lauren Ralph Lauren White Shorts 10,,Shorts,75.0
10008849,27.99,8.75,1,1,,Lauren RL Pink SS Top XL,,Top,68.7
10006966,37.99,0.0,1,0,S,Lauren RL White Off Shoulder Top,Lauren Ralph Lauren,Top,
10006106,16.99,0.0,1,0,M,LaurenC BlkShortSlveTop,Lauren Conrad,Shorts,
10008960,225.0,8.0,1,1,,LaurenRLBrwnFringeBag,Lauren Ralph Lauren,Accessories,96.4
10003644,24.99,0.0,1,1,M,LaurJeanCo BrwnSweater,Lauren Jeans Company,Jeans/Pants,
10004441,29.99,0.0,1,1,XS,Lavender Cargo,Soho Blue,Other,
10004362,18.99,0.0,1,1,M,Lavender Field Purple Blouse,Lavender Field,Top,
10007621,85.99,21.5,1,1,,LaVigna Brown Cashmere Jacket M,,Jacket/Coat,75.0
10006774,32.99,0.0,1,0,M,Laxman Collection Rainbow Hoodie,Laxman Collection,Other,
10008997,19.99,10.95,1,1,,Layered Purple and Beige Stone Necklace,Unknown,Accessories,45.2
10005815,32.99,0.0,1,0,XL,LCW dess denim,LCW jeans,Jeans/Pants,
10007972,15.0,3.75,1,0,,Le Chateau Leopard Boustier M,,Accessories,75.0
10008007,26.0,6.5,1,1,M,Le Lis Black Knit Dress,Le Lis,Dress,75.0
10006994,19.99,0.0,1,0,S,Le Lis Black SL Silver Fringe Top,Le Lis,Top,
10009621,18.99,5.0,1,1,,Le Lis Lt Blue Sleeveless Sweater S,,Sweater/Cardigan,73.7
10007226,27.99,0.0,1,0,M,Le Lis Orange Romper,,Romper/Jumpsuit,
10006743,28.99,0.0,1,1,,Leader Pink Butterfly Bedazzled Hat,Leader,Accessories,
10004548,135.0,0.0,1,0,S,Leather Fringe Dress,,Dress,
10006625,45.99,0.0,1,0,,leather metal studded belt,Unknown,Accessories,
10007844,21.99,14.0,1,0,,Leather Strap Medallion Necklace,,Accessories,36.3
10001106,24.99,0.0,1,0,,Led Zeppelin Tee,Led Zeppelin,Top,
10003845,20.99,0.0,1,1,12,Lei Low Rise Jean,Lei,Jeans/Pants,
10005351,15.99,0.0,1,1,S,leith bls blu flws,Leith,Top,
10007165,55.99,0.0,1,1,M,Lela Rose Dress Beige,,Dress,
10008647,15.99,4.0,1,1,,LeLis Grey White SS Top M,,Top,75.0
10006584,38.99,0.0,1,0,L,Lellis Collection Jean Romper,Lelis Collection,Jeans/Pants,
10005694,19.99,0.0,1,1,8,Lena Gabrielle Black Design Leggings,Lena Gabrielle,Jeans/Pants,
10003831,42.99,0.0,1,1,10,Lena Gabrielle Floral Leggings,Lena Gabrielle,Jeans/Pants,
10009266,18.99,5.45,1,0,,Lena Orange Knit Dress M,,Dress,71.3
10008543,27.99,0.0,1,0,12,LenaG CreamBttnBlazer,Lena Gabrielle,Jacket/Coat,
10003471,26.99,0.0,1,1,XXL,Leo & Nicole Cardigan Grey,Leo & Nicole,Sweater/Cardigan,
10008661,17.99,4.5,1,1,,Les Serein SS Top Bluegreen XL,,Top,75.0
10000064,1.0,0.0,1,0,,Letty & Me,Letty & Me,Other,
10000149,1.0,0.0,1,0,,Letty & Me,Letty & Me,Other,
10000286,1.0,0.0,1,0,,Letty & Me,Letty & Me,Other,
10000323,1.0,0.0,1,0,,Letty & Me,Letty & Me,Other,
10000842,1.0,0.0,1,0,,Letty & Me,Letty & Me,Other,
10002013,35.99,0.0,1,0,,Letty & Me,Letty & Me,Other,
10003161,18.99,0.0,1,1,,Letty & Me Cardigan,Letty & Me,Sweater/Cardigan,
10004783,32.99,0.0,1,1,27,Level 99 Army Green Button Up Pants NWT,Level 99,Jeans/Pants,
10000168,1.0,0.0,1,0,,Levi Strauss X CoJeans_Ba,Levi Strauss & Co,Jeans/Pants,
10000661,1.0,0.0,1,0,,Levi Strauss X CoJeans_Ba,Levi Strauss & Co,Jeans/Pants,
10000840,1.0,0.0,1,0,,Levi Strauss X CoJeans_Ba,Levi Strauss & Co,Jeans/Pants,
10001372,1.0,0.0,1,0,,Levi Strauss X CoJeans_Ba,Levi Strauss & Co,Jeans/Pants,
10001854,1.0,0.0,1,0,,Levi Strauss X CoJeans_Ba,Levi Strauss & Co,Jeans/Pants,
10002185,15.99,0.0,1,1,,Levi Strauss X CoJeans_Ba,Levi Strauss & Co,Jeans/Pants,
10002583,29.99,0.0,1,0,,Levi Strauss X CoJeans_Ba,Levi Strauss & Co,Jeans/Pants,
10007876,19.0,4.75,1,1,,Levi's 314 stretch black S,,Other,75.0
10007877,19.0,4.75,1,1,,Levi's 314 Stretch Jeans S,,Jeans/Pants,75.0
10007493,19.99,0.0,1,1,8,Levi's Beige Pants,,Jeans/Pants,
10007319,18.99,0.0,1,0,,Levi's Cut Off Shorts 501,Levi Strauss & Co,Shorts,
10007909,28.99,0.0,1,1,3,Levi's Jean Skirt VINTAGE,Levi Strauss & Co,Skirt,
10003511,24.99,0.0,1,1,XL,Levi's Jeans Pink,Levi Strauss & Co,Jeans/Pants,
10007301,26.99,0.0,1,0,30,Levi's White Shorts,Levi Strauss & Co,Shorts,
10003054,28.99,0.0,1,0,,LeviJeans,Levi'S,Jeans/Pants,
10001565,26.99,0.0,1,1,,Levis Black Jeans,Levi'S,Jeans/Pants,
10007332,26.99,0.0,1,0,29,Levis Cut Off Black Shorts W,Levi Strauss & Co,Shorts,
10005172,22.99,0.0,1,1,6,Levis Jeans Pnk,Levi Strauss & Co,Jeans/Pants,
10005036,28.99,0.0,1,1,2,Levis Slm Strght Jeans,Levi Strauss & Co,Jeans/Pants,
10003618,32.99,0.0,1,1,,levis jean navy strips 4-6,Levi'S,Jeans/Pants,
