sku,closing_inventory,revenue,inventory_cost,size,product_name,brand_name,product_category
10006385,0,22.99,0.0,XS,Tommy Bahama Silver Belt,Tommy Bahama,Accessories
10003700,1,0.0,0.0,M,Tommy Bahama Checkered ButtonDown,Tommy Bahama,Other
10005596,1,0.0,0.0,S,Tommy H Black SL Blouse,Tommy Hilfiger,Top
10007175,1,0.0,0.0,10,Tommy Hil Black SL Lace Dress,Tommy Hilfiger,Dress
10003475,1,0.0,0.0,L,Tommy Hilfiger Cardigan Black,Tommy Hilfiger,Sweater/Cardigan
10008725,1,0.0,4.25,,Tommy Hilfiger Pink Top XL,,Top
10007117,1,0.0,0.0,12,Tommy Hilfiger White Shorts,Tommy Hilfiger,Shorts
10005152,1,0.0,0.0,M,Tommy Hilfiger Sweatshirt Pnk,Tommy Hilfiger,Top
10004324,0,22.99,0.0,2,TommyH BlkFloralDress,Tommy Hilfiger,Dress
10005400,1,0.0,0.0,L,TommyH RedStripeTshirt,Tommy Hilfiger,Top
10007636,1,0.0,0.0,9.5,Toms Red White Blue Heels,Toms,Top
10007478,1,0.0,0.0,L,Toni Morgan Blazer Red,,Jacket/Coat
10004565,0,10.0,0.0,,Tony Lama Leather Brown Stitch Belt,Tony Lama,Accessories
10005644,1,0.0,0.0,8,Topshop Black & White Dress,Topshop,Dress
10005303,1,0.0,0.0,4,Topshop Black Crop Top Ruffle,Topshop,Top
10005527,1,0.0,0.0,3,Torrid Black White Stitch Skirt,Torrid,Skirt
10006754,1,0.0,0.0,1,Torrid Brown & Orange Sheer Cami,Torrid,Top
10004579,1,0.0,0.0,00,Torrid Pink Velvet Sleeveless,Torrid,Top
10005448,1,0.0,0.0,XXL,Torrid Sheer Floral Cover,Torrid,Other
10007063,0,75.99,0.0,8,Tory Burch Brown Heels,Tory Burch,Top
10005853,0,59.99,0.0,,Tory Burch Pink Blue Small Purse,Tory Burch,Accessories
10007861,1,0.0,0.0,10,Tory Burch Yellow Colorful SL Dress,Tory Burch,Dress
10003762,1,0.0,0.0,L,Touche Gray BW Sweater,Touche,Sweater/Cardigan
10004555,0,25.99,0.0,,Town & Country VINTAGE Red Purse,Town & Country,Accessories
10007963,1,0.0,5.5,,TraVida Black White Dress XL,,Dress
10004193,1,0.0,0.0,,Traffic People Silver Animal Print Top,Traffic People,Top
10006420,0,26.99,0.0,1,Travelers FlowerMulticolShirt,Travelers,Top
10005022,1,0.0,0.0,S,Treasure Rock Gray Jewel Bodycon Dress,Treasure Rock,Dress
10005007,1,0.0,0.0,XS,Treasure Striped Dress SL,Treasure X Bond,Dress
10004073,0,39.99,0.0,7,Trench Italian Boot Blk,Trench,Jacket/Coat
10004069,1,0.0,0.0,8.5,Trendstep Ankle Boot,Trendstep,Shoes
10004927,0,22.99,0.0,14,Tribal BrownSkirt,Tribal,Skirt
10006665,0,22.99,0.0,S,Tribe Azure Purple Flowly Romper,Tribe Azure,Romper/Jumpsuit
10005439,0,28.99,0.0,S,TribeAzure Patchwork Pantsuit Dress,Tribe Azure,Dress
10003393,0,19.99,0.0,6,Trillium Slip Dress Black,Trillium,Dress
10007432,1,0.0,0.0,8,Trina Turk Black Shorts,,Shorts
10004580,2,0.0,0.0,S,Trina Turk Burgundy,Trina Turk NWT,Other
10005676,1,0.0,0.0,4,Trina Turk Dress Orange,,Dress
10007200,1,0.0,0.0,L,Trixxi Multi Color Dress,,Dress
10007743,0,27.99,0.0,M,Trixxi BlkPolkaDotDress,Trixxi,Dress
10005518,1,0.0,0.0,XL,Truth Multicolor Dress w Fun Sleeves,Truth,Dress
10007513,1,0.0,0.0,,Truth by Republic Sweatshirt Blue S,,Top
10002687,1,0.0,0.0,,TruthJacket_Na,Truth,Jacket/Coat
10005340,0,14.99,0.0,S,Tryst Blk&BlueTankTop,Tryst,Top
10007219,1,0.0,0.0,M,Tulle Pink Blue Black LS Dress,Tulle,Dress
10003287,1,0.0,0.0,,Tulle Zip Up Sweater,Tulle,Sweater/Cardigan
10007430,0,19.99,0.0,,Turks & Caicos White Cover Up Pants S,,Jeans/Pants
10007407,0,8.51674,0.0,,Turquoise Color Silver Ring,Unknown,Accessories
10006316,0,25.99,0.0,L,Turquoise Wrap Skirt,Good Yarn,Skirt
10008390,1,0.0,4.75,,Twenty One Multi-Color Top M,,Top
10003712,0,15.99,0.0,,Twine Braided Belt,Unknown,Accessories
10007989,1,0.0,0.0,L,Two Piece Black Satin Tank & Shorts,Unknown,Shorts
10004871,0,25.99,0.0,S,TwoPieceMultiColSequinSet,Unknown,Top
10006162,0,18.99,0.0,S,TwoPiecePinkSet,Unknown,Set
10003703,0,25.99,0.0,S,U.a. Fringe Top,U.A.,Top
10006003,1,0.0,0.0,M,UCB BlkBttnDown,United Colors of Benetton,Other
10005552,0,15.99,0.0,,UGG Neck Warmer,Ugg,Other
10005149,0,22.99,0.0,M,UJA Collar Shirt Grey,Uja,Top
10008614,1,0.0,5.75,14,US Polo Pink Pants,,Jeans/Pants
10006317,0,12.99,0.0,L,UT Shorts Orange,Champion,Shorts
10004898,0,12.99,0.0,M,UTKtshirt,Unknown,Top
10004570,1,0.0,0.0,L,Ultra P Black & Gold Longsleeve,Ultra Pink,Other
10005173,1,0.0,0.0,S,UltraFlirt Puff Sweater Pnk&Blk,Ultra Flirt,Sweater/Cardigan
10005290,0,21.99,0.0,S,UltraPink Blk&WhiTop,Ultra Pink,Other
10007864,1,0.0,0.0,L,Umgee Orange & Tan Romper,Umgee,Romper/Jumpsuit
10008246,1,0.0,4.0,,Umgee Purple SS Blouse M,,Top
10007581,1,0.0,0.0,12,Under Armor Blue Shorts,Under Armor,Shorts
10006507,0,16.99,0.0,,Under Armor Camo Baseball Hat,Under Armor,Accessories
10006286,1,0.0,0.0,M,Under Armor Gray Tshirt Red Stars,Under Armor,Top
10007425,1,0.0,0.0,XL,Under Armor Jacket Black,,Jacket/Coat
10004133,1,0.0,0.0,10,UnderArmour Blue Capris,Under Armor,Other
10005793,0,15.99,0.0,6,UniThread BlackOverall,Universal Thread,Other
10006755,0,32.99,0.0,L,Uniform Pink Green Silk SL Top,Uniform John Paul Richard,Top
10008677,1,0.0,6.5,,Unique Orange Sleeveless Top XL,,Top
10005545,1,0.0,0.0,L,United States Sweaters Beige SS Cardigan,United States Sweaters,Sweater/Cardigan
10002799,1,0.0,0.0,,United States SweatersSweater_R,United States Sweaters,Sweater/Cardigan
10004919,0,26.99,0.0,M,Unity RedMulticolDress,Unity World Wear,Dress
10008183,1,0.0,6.0,M,Universal T Orange Pink Halter Top,Universal Thread,Top
10008705,1,0.0,4.5,,Unknown Beige Black SS Sweater M,,Sweater/Cardigan
10003081,0,15.0,0.0,,Unknown Belt,Unknown,Accessories
10006811,0,18.99,0.0,XL,Unknown Blaack Sleeveless Top,Unknown,Top
10004176,1,0.0,0.0,,Unknown Black & Gold Metallic Top,Unknown,Top
10008432,1,0.0,4.75,,Unknown Black Butterfly Sheer Top XXL,,Top
10008479,1,0.0,8.5,,Unknown Black Dress W Sequin M,,Dress
10005794,1,0.0,0.0,8,Unknown Black Gown,Unknown,Dress
10008760,1,0.0,3.75,,Unknown Black Lace Top M,,Top
10008640,1,0.0,4.0,M,Unknown Black Pants,,Jeans/Pants
10008494,1,0.0,5.3,L,Unknown Black Skirt,,Skirt
10007592,0,17.99,0.0,M,Unknown Black Top,,Top
10008758,1,0.0,6.0,,Unknown Black White Dress S,,Dress
10007438,0,12.99,0.0,XL,Unknown Black White Dress,,Dress
10003458,1,0.0,0.0,S,Unknown Bodysuit Black,Unknown,Top
10003414,1,0.0,0.0,S,Unknown Camisole Beige,Unknown,Top
10003379,0,16.99,0.0,,Unknown Camisole Light Blue M,Unknown,Top
10003383,2,0.0,0.0,M,Unknown Camisole White,Unknown,Top
10007035,1,0.0,0.0,L,Unknown Chinese Trad Top,Unknown,Top
10008689,1,0.0,6.0,,Unknown Faux Suede Vest XXL,,Top
10005374,1,0.0,0.0,M,Unknown Floral Tank Top,Unknown,Top
10005371,1,24.99,0.0,S,Unknown Gray White Blk Marbled Top,Unknown,Top
10008395,0,22.99,0.0,6,Unknown Green Dress,,Dress
10003418,1,0.0,0.0,M,Unknown Grey Multi Color Dress,Unknown,Dress
10003532,1,0.0,0.0,L,Unknown Jacket Green,Unknown,Jacket/Coat
10006320,0,15.99,0.0,M,Unknown Knit Vest w Flowers,Unknown,Sweater/Cardigan
10007957,0,13.0,0.0,,Unknown Lt Grey LS Top M,,Top
10007240,1,0.0,0.0,L,Unknown Multi-Color Tank Top,,Top
10008693,1,0.0,7.0,,Unknown Orange Sweater M,,Sweater/Cardigan
10007964,1,0.0,4.0,,Unknown Pink Cardigan M,,Sweater/Cardigan
10008252,0,14.29794,0.0,,Unknown Purple SS Top M,,Top
10008757,1,0.0,8.75,,Unknown Purple Top S,,Top
10007027,1,0.0,0.0,M,Unknown Red Floral Crop Tank,Unknown,Top
10007405,1,0.0,0.0,,Unknown Red Rose Purse,Unknown,Accessories
10005247,0,15.99,0.0,S,Unknown Red Top,Unknown,Top
10003526,1,0.0,0.0,L,Unknown Skirt Black,Unknown,Skirt
10005826,1,0.0,0.0,M,Unknown Sleeveless Blue Floral Top,Unknown,Top
10003391,0,19.99,0.0,,Unknown Slip Dress Light Blue S,Unknown,Dress
10007093,0,7.99,0.0,,Unknown Tan Hat,Unknown,Accessories
10004647,0,24.99,0.0,M,Unknown Tan and Red Sheer Dress,Unknown,Dress
10008692,1,0.0,6.0,,Unknown Turquoise Coverall XL,,Other
10008028,1,0.0,14.0,M,Unknown Vintage Black Dress S,,Dress
10003376,1,0.0,0.0,L,Unknown White Camisole,Unknown,Top
10003375,0,14.99,0.0,M,Unknown White Camisole,Unknown,Top
10003419,0,17.99,0.0,M,Unknown White Camisole,Unknown,Top
10008431,1,0.0,5.0,M,Unknown White Sleeveless Top S,,Top
10003421,0,17.99,0.0,S,Unknown White Slip Dress,Unknown,Dress
10008646,1,0.0,4.0,,Unknown White Top XS,,Top
10008220,1,0.0,8.99,,Unknown Yellow Boho Dress L,,Dress
10006564,0,19.99,0.0,S,Urban Behavior Multicolor Sheer Tank,Urban Behavior,Top
10005845,0,22.99,0.0,M,Urban O Green Purple Sheer Tank,Urban Outfitters,Top
10007171,1,0.0,0.0,L,Urban Out Oranges Gray Skirt,Urban Outfitters,Skirt
10007912,1,0.0,0.0,XS,Urban Out Snakeskin Dress,Urban Outfitters,Dress
10004177,0,25.99,0.0,XS,Urban Outfitters Black Floral Dress,Urban Outfitters,Dress
10006277,1,0.0,0.0,XS,Urban Outfitters Black Floral Top,Urban Outfitters,Top
10005249,1,0.0,0.0,S,Urban Outfitters Bralette Light Blue,Urban Outfitters,Other
10003461,1,0.0,0.0,M,Urban Outfitters Dress Tan,Urban Outfitters,Dress
10005514,0,22.99,0.0,M,Urban Outfitters Multi Color SL Dress,Urban Outfitters,Dress
10007076,1,0.0,0.0,10,Urban Outfitters Tan Sandals,Urban Outfitters,Top
10008387,1,0.0,5.5,,Urban Outfitters White Top S,,Top
10007547,1,0.0,0.0,,Urban Outfitters Yellow Top M,,Top
10005198,0,12.99,0.0,L,Urban Romantics White Crop Top,Urban Romantics,Top
10006943,0,21.26156,0.0,S,UrbanOut MulticolSTripeShirt,Urban Outfitters,Top
10004511,0,14.99,0.0,L,UrbanOutfitters Grn Skirt,Urban Outfitters,Skirt
10005174,0,28.99,0.0,XS,UrbanOutfitters Butterfly Dress Brwn,Urban Outfitters,Dress
10003787,1,0.0,0.0,16,Uskees Jean Overalls,Uskees,Jeans/Pants
10005904,0,32.99,0.0,8,V Cristina Embroidered Jeans,V Cristina,Jeans/Pants
10004147,1,0.0,0.0,,V Fraas Pattern Scarf,V. Fraas,Accessories
10007637,0,25.99,0.0,8.5,V Italia Colorful Sandals,V Italia,Top
10006474,0,59.99,0.0,9,VINTAGE 2 Piece Bogart Brown Set,Bogart of Texas,Set
10005056,0,25.99,0.0,XL,VINTAGE 2 Piece Karin Brw Gr Polka Dot,Karin Stevens,Other
10005126,1,0.0,0.0,M,VINTAGE 2 Piece Set Black w Pink Flw,Premier International,Set
10006248,1,0.0,0.0,7,VINTAGE 70s Pants,,Jeans/Pants
10006578,0,150.0,0.0,,VINTAGE 90s Rafe Designer Handbag,Rafe Designer,Accessories
10005097,0,28.99,0.0,M,VINTAGE Beige Pink Floral LS Dress,Unknown,Dress
10004535,0,39.99,0.0,S,VINTAGE Beige Slip Dress Embr,,Dress
10006255,1,0.0,0.0,,VINTAGE Betsey Johnson Purse Floral,Betsey Johnson,Accessories
10005697,0,22.99,0.0,L,VINTAGE Black Blouse Gold Leaf,Unknown,Top
10007113,0,22.99,0.0,S,VINTAGE Black SL Dress with White Flowers,Unknown,Dress
10003908,0,39.99,0.0,M,VINTAGE Blk&Gld Night Slip,Unknown,Other
10005966,0,34.99,0.0,12,VINTAGE Blue Pattern LS Dress,Unknown,Dress
10007671,1,0.0,0.0,14,VINTAGE Blue SL Dress,Unknown,Dress
10004526,1,0.0,0.0,XL,VINTAGE Blue Sleeveless Flw,,Top
10006552,0,35.03531,0.0,,VINTAGE Brown Yellow Floral Umbrella,Unknown,Other
10008181,1,0.0,8.0,XS,VINTAGE Cheetah Underskirt,Unknown,Skirt
10008409,0,28.22547,0.0,L,VINTAGE City T Blue Floral Dress,City Triangles,Dress
10005854,0,145.99,0.0,,VINTAGE Coach Legacy Tote,Coach,Accessories
10003432,0,225.0,0.0,,VINTAGE Coach Pink Soho Flap Bag,Coach,Accessories
10006679,0,39.99,0.0,S,VINTAGE Collage Green Plaid Buttonup,Collage,Other
10004544,1,0.0,0.0,M,VINTAGE Cream Dress w Flowers,,Dress
10006449,0,49.99,0.0,S,VINTAGE Cream Pink Blue Sheer Dress,Unknown,Dress
10007324,0,32.20058,0.0,12,VINTAGE Depeche Blk PolkaDot Top,Depeche Mode,Top
10006688,0,64.99,0.0,XS,VINTAGE Duckhead Jean Striped Overalls,Duckhead,Jeans/Pants
10004545,1,0.0,0.0,,VINTAGE Elan Pink Chiffon Sleeveless ONE SIZE,Elan,Top
10006302,0,24.99,0.0,9,VINTAGE First Glance Red LS,First Glance,Top
10006274,0,45.99,0.0,12,VINTAGE Floral Orange Tan Shirt,Unknown,Top
10006458,0,59.99,0.0,XS,VINTAGE Green Jumpsuit,Unknown,Romper/Jumpsuit
10005053,0,15.99,0.0,,VINTAGE Hot Pink Beaded Purse,Unknown,Accessories
10006450,1,0.0,0.0,XL,VINTAGE Ilyssa M Pink Yellow LS Chain,Ilyssa Maxx,Top
10006514,0,39.99,0.0,11,VINTAGE JR Bazaar Black Colorful Skirt,JR Bazaar,Skirt
10005185,1,0.0,0.0,L,VINTAGE JaneAshley BttnDwn Pnk,Jane Ashley,Other
10006464,1,0.0,0.0,10,VINTAGE Lady Manh Black & W Paisley Top,Lady Manhattan,Top
10004080,0,18.99,0.0,L,VINTAGE Lady O Red Striped Shortsleeve,Lady O,Shorts
10002042,1,0.0,0.0,,VINTAGE LadyB Sequin Skirt,Lady Bxs,Skirt
10006454,0,39.99,0.0,M,VINTAGE Lily Pink LS Buttondown,Lily,Top
10004199,0,42.99,0.0,L,VINTAGE Luisa Spagnoli Top Blck,Louisa Spagnoli,Top
10006475,0,37.99,0.0,L,VINTAGE MJ Soffe TN Orange Crewneck,M.J. Soffe,Other
10006479,0,49.99,0.0,M,VINTAGE Magica Blue 2 Piece Set,Magica,Set
10004513,0,50.0,0.0,,VINTAGE MaryFrances Hndbg,Mary Frances,Other
10006289,0,25.99,0.0,M,VINTAGE Maverick Jean Blazer,Maverick,Jeans/Pants
10003819,1,0.0,0.0,M,VINTAGE Multicolor Skirt,Zapa,Skirt
10006447,1,0.0,0.0,11,VINTAGE Orange Multicolor LS,Unknown,Top
10004538,0,35.99,0.0,M,VINTAGE Paper Doll Pink Longsleeve Pattern,Paper Doll,Other
10006477,1,0.0,0.0,4,VINTAGE Peach & White Wrap Skirt,Unknown,Skirt
10007307,1,0.0,0.0,S,VINTAGE Pink Lilac LS Dress,Unknown,Dress
10005696,1,0.0,0.0,M,VINTAGE Reversible Black Blue Top,Unknown,Top
10006249,0,20.0,0.0,,VINTAGE Revlon Gold Compact 1960s,Revlon,Other
10006480,1,0.0,0.0,10,VINTAGE Rhoda Lee Blue Polka Dot Top,Rhoda Lee,Top
10007839,0,45.0,0.0,,VINTAGE Saks 5th Ave Makeup Compact,Saks 5Th Ave,Other
10003924,1,0.0,0.0,S,VINTAGE Satin Intimate Pant,Hydons,Jeans/Pants
10008180,1,0.0,8.0,S,VINTAGE Sheer Cheetah Print Skirt,Unknown,Skirt
10007471,0,74.99,0.0,S,VINTAGE Shiny Pink Green SS Dress,Unknown,Dress
10006490,1,0.0,0.0,S,VINTAGE Shirley Brown Owl T,Shirley Gadol,Other
10005051,0,32.99,0.0,,VINTAGE Stradivarius Leather Purse,Stradivarius,Accessories
10005129,0,15.99,0.0,M,VINTAGE Studio 1940 Satin Pink Buttondown,Studio 1940,Other
10006481,1,0.0,0.0,10,VINTAGE Tess Brown Satin LS Top,Tess,Top
10004197,1,0.0,0.0,XL,VINTAGE Unknown Top Bck Cream Purple,Unknown,Top
10006303,1,0.0,0.0,10,VINTAGE White Buttondown LS,Unknown,Top
10005723,0,35.99,0.0,M,VINTAGE White Sequin Skirt,Unknown,Skirt
10003980,0,32.99,0.0,,VINTAGE Yellow Dress Embrodiered,,Dress
10006695,1,0.0,0.0,XL,VINTAGE Yorkshire Knit Offwhite Sweater,Yorkshire Knitting,Sweater/Cardigan
10006471,0,32.99,0.0,M,VINTAGE Zayre Black & W Polka Dot Top,Zayre,Top
10003682,1,0.0,0.0,,VINTAGE coach daphne purse lg,Coach,Accessories
10003723,1,0.0,0.0,42,VINTAGE endear barbizon ngt gwn white,Barbizon,Other
10003743,0,22.99,0.0,S,VINTAGE unknown dress prp floral,Unknown,Dress
10003669,1,0.0,0.0,M,VINTAGE eng ldry skirt grn,English Laundry,Skirt
10003665,0,28.99,0.0,14,VINTAGE studioI blouse grn,studio I,Top
10008596,1,0.0,18.75,XS,VINTAGEShortSetCrmGrnPink,Unknown,Shorts
10008421,1,0.0,4.5,,VIP Jeans Khaki Pants M,,Jeans/Pants
10006913,1,0.0,0.0,L,VIPJeans FlowrPatchJeanSkirt,VIP Jeans,Skirt
10004562,0,27.99,0.0,XXS,VS Black Lingerie 2 Piece Sequin Set,Victoriaxs Secret,Set
10007832,1,0.0,0.0,M,VS Pale Pink Lace Romper,Victoriaxs Secret,Romper/Jumpsuit
10006753,1,0.0,0.0,M,VS Pink & Black Lace Lingerie Babydoll Top,Unknown,Top
10004542,1,0.0,0.0,M,VS Pink Slip,Victoriaxs Secret,Other
10007769,1,0.0,0.0,,Valentino Beige Purse with Gold Studs,Valentino,Accessories
10007761,1,0.0,0.0,,Valentino tan purse,Valentino,Accessories
10007882,1,0.0,14.0,,Valentino's Black White Pants S,,Jeans/Pants
10007898,1,0.0,4.25,,Vaneli Leopard Flats 8,,Shoes
10004869,0,22.99,0.0,25,VanillaStar BlackMiniSkirt,Vanilla Star,Skirt
10004569,1,0.0,0.0,XL,Vanity Burgundy Sleeveless Top Sequin,Vanity,Top
10003938,1,0.0,0.0,M,Vanity Fair Beige Slip,Vanity Fair,Other
10004149,1,0.0,0.0,L,Vanity Fair Beige Slip Dress,Vanity Fair,Dress
10007068,1,0.0,0.0,7.5,Vans Checkerboard Pink Shoes,,Shoes
10006395,0,25.99,0.0,,Vanzetti Brown Suede Studded Belt,Vanzetti,Accessories
10005849,0,24.99,0.0,14,Venezia Brown Tank,Venezia Jeans,Top
10007211,1,0.0,0.0,16,Venezia Jeans Gray,Venezia Jeans,Jeans/Pants
10004029,1,0.0,0.0,,Venezia JeansTee Shirt_Vnz,Venezia Jeans,Jeans/Pants
10007712,0,21.99,0.0,S,Venue Crochet SS Top Cardigan,Venue,Sweater/Cardigan
10008430,1,0.0,7.25,,Venus Pink Faux Leather Jacket M,,Jacket/Coat
10005137,1,0.0,0.0,,Vera Bradley Yellow Pattern Case,Vera Bradley,Other
10005138,1,0.0,0.0,,Vera Bradley Yellow Pattern Large Tote,Vera Bradley,Accessories
10003084,1,0.0,0.0,,Vera Pelle 1985 Belt_Ve,Vera Pelle,Accessories
10008425,1,0.0,6.0,,Vera Wang Black Stretch Pants 8,,Jeans/Pants
10003640,1,0.0,0.0,,VeraBradley MulticolorBag,Vera Bradley,Accessories
10005971,0,135.99,0.0,7.5,Vero Cuoio Metal Toe Boots,Vero Cuoio,Shoes
10002322,1,0.0,0.0,,Vero ModaLS Top_Pl,Vero Moda,Top
10005843,1,0.0,0.0,M,Veronicam Orange & Purple Dress,Veronicam,Dress
10007849,1,0.0,0.0,6,Versona Purple Pants,,Jeans/Pants
10004658,1,0.0,0.0,L,VerticeC BlkGemJacket,Vertice Couture,Jacket/Coat
10005641,0,44.77004,0.0,XS,Vertigo Black SL Top,Vertigo,Top
10002861,1,0.0,0.0,,VertigoSweater_Ur,Vertigo,Sweater/Cardigan
10003956,1,0.0,0.0,S,Verty Sequin Sleeveless Shirt NWT,Verty,Top
10006453,1,0.0,0.0,12,Verve Blues Pink Pants,Verve Blues,Jeans/Pants
10004475,1,0.0,0.0,25,Vervet PinkRustPant,Vervet,Jeans/Pants
10005573,1,0.0,0.0,L,Very J Orange SL Top,Very J,Top
10005638,1,0.0,0.0,S,Via S White Tank,Via Signoria,Top
10005229,1,0.0,0.0,XL,Via Signoria Sleeveless White Top Real,Via Signoria,Top
10006311,0,28.99,0.0,S,Vici Hot Pink LS Crop Top,Vici,Top
10006116,0,24.99,0.0,M,Vici Red&PnkFloralDress,Vici,Dress
10005468,1,0.0,0.0,S,VictorCosta BlueBlouse,Victor Costa,Top
10007118,1,0.0,0.0,S,Victoria & Sophia White SS Dress w Flowers,Victoria & Sophia,Dress
10007176,1,0.0,0.0,XL,Victoria Beckham Mint Green LS Dress,Victoria Beckham,Dress
10008504,1,0.0,6.3,,Victoria Secret Floral Lace Cami S,,Top
10003832,1,0.0,0.0,S,Victoria Secret Sweater,Victoriaxs Secret,Sweater/Cardigan
10007454,0,25.99,0.0,XL,Victoria Secret purple tanktop,Victoriaxs Secret,Top
10002352,1,0.0,0.0,,Victoria SecretCami,Victoriaxs Secret,Top
10006757,0,35.99,0.0,M,Victoria's S Black Corset Top,Victoriaxs Secret,Top
10004650,0,15.99,0.0,M,VictoriaS BlkcroppedTop,Victoriaxs Secret,Other
10002402,1,0.0,0.0,,Victorias Secret,Victoriaxs Secret,Other
10001200,0,18.99,0.0,,Victoriaxs SecretSlip_Ta,Victoriaxs Secret,Other
10007726,1,0.0,0.0,38,Victorious Jeans,Victorious,Jeans/Pants
10007371,1,0.0,0.0,,VinatageGoldTonedFilagreeChoker,,Other
10007863,1,0.0,0.0,7,Vince Black & Gold Leather Boots,Vince Camuto,Shoes
10007872,1,0.0,0.0,M,Vince Black Sheer LS,Vince,Top
10003791,1,0.0,0.0,6,Vince Black Skirt,Vince,Skirt
10004202,0,47.99,0.0,8,Vince C Black Jumpsuit,Vince Camuto,Romper/Jumpsuit
10005131,1,0.0,0.0,6,Vince C Green Off Shoulder Dress,Vince Camuto,Dress
10008174,1,0.0,6.0,S,Vince C Orange SL Top,Vince Camuto,Top
10005660,1,0.0,0.0,L,Vince C Red Sleevless,Vince Camuto,Top
10003353,1,0.0,24.99,M,Vince Camuto Black Boots,Vince Camuto,Shoes
10003558,1,0.0,12.99,7,Vince Camuto Boots Pink 1,Vince Camuto,Shoes
10007974,0,22.0,0.0,,Vince Camuto SS Top Pink L,,Top
10007619,1,0.0,0.0,12,Vince Camuto White Dress,,Dress
10005640,1,0.0,0.0,XS,Vince Multicolor SL Tank,Vince Camuto,Top
10004157,1,0.0,0.0,6.5,Vince Tan Heels,Vince Camuto,Top
10005902,-1,32.99,0.0,,Vince camuto,,Other
10004323,1,0.0,0.0,7,VinceCamuto Blk&RedBoots,Vince Camuto,Shoes
10007220,1,0.0,0.0,16,Vineyard Vines Blue SS Dress,Vineyard Vines,Dress
10006765,1,0.0,0.0,XXS,Vineyard Vines Pink Dress,Vineyard Vines,Dress
10004939,1,0.0,0.0,10,VineyardV PlaidBttndwn,Vineyard Vines,Other
10008492,1,0.0,5.4,,Vint 70's Reversible Maxi Skirt M,,Skirt
10007506,1,0.0,0.0,,Vint Carolina Colours Brown Top M,,Top
10008465,1,0.0,8.0,,Vint Gilligan&O'Malley Night M,,Other
10008483,1,0.0,8.5,,Vint Joan Curtis Red Dress 10,,Dress
10008615,1,0.0,16.5,,Vint Plenty Frock Beige Dress 2,,Dress
10008482,1,0.0,8.5,,Vint. 80's Pink Sequin Fringe Top M,,Top
10008484,1,0.0,7.99,,Vint. Morton Myles Pink Polka 6,,Other
10008462,1,0.0,13.0,,Vintage Alyn Paige Blue Dress 10,,Dress
10008128,1,0.0,9.0,,Vintage Berek Black Jacket S,,Jacket/Coat
10007485,1,0.0,0.0,L,Vintage Blue 1 4 Zip LS Top,,Top
10007540,1,0.0,0.0,,Vintage Brown Floral Dress M,,Dress
10008224,0,24.39201,0.0,,Vintage Carol Chase LS Blouse 10,,Top
10006772,0,75.99,0.0,,Vintage Club 515 Yellow Floral Dress Sz M,Club 515,Dress
10006497,1,0.0,300.28,,Vintage Coach Pink Suede Baguette,,Accessories
10007598,1,0.0,0.0,,Vintage Coach SoHo Pink Optic,,Other
10008531,1,0.0,0.0,,Vintage Dorset Compact Mirror,Dorset,Set
10008529,1,0.0,0.0,,Vintage Gold Floral Compact Mirror,Unknown,Other
10007275,0,24.99,0.0,4,Vintage Goth Dress,,Dress
10004173,0,130.0,0.0,M,Vintage Graphic Tunic Black,Miss Sixty,Other
10007184,0,49.99,0.0,S,Vintage Grey Vest,,Top
10008447,1,0.0,16.99,,Vintage Hem&Thread White Skirt S,,Skirt
10008231,1,0.0,8.0,,Vintage Impressions of Cal. Pink Top 12,,Top
10008739,1,0.0,16.25,,Vintage Italy Diffusion24 Gold S,,Other
10006495,0,74.99,0.0,,Vintage Lamp Black & Brown,,Other
10008522,1,0.0,21.9,,Vintage Lauren Rogers Satin Cami S,,Top
10007164,1,0.0,0.0,S,Vintage Levi's Yellow Pants,,Jeans/Pants
10006773,0,65.99,0.0,M,Vintage Light Blue Lace Dress,Unknown,Dress
10008532,1,0.0,0.0,,Vintage Makeup Compact,Unknown,Other
10007096,0,0.0,0.0,,Vintage Marino Orlandi Italian Leather Bag AS IS,Marino Orlandi,Accessories
10006498,1,0.0,0.0,XS,Vintage Mitcom Porsche Jacket,,Jacket/Coat
10008800,1,0.0,25.0,L,Vintage Mod Floral Dress,,Dress
10007230,1,0.0,0.0,L,Vintage Multi-Color Dress,,Dress
10008476,1,0.0,8.0,L,Vintage Pink Babydoll Nightgown M,,Dress
10006770,1,0.0,0.0,XS,Vintage Pink Dress,Unknown,Dress
10007345,1,0.0,0.0,,Vintage Pink Enamel Bangle Gold,Unknown,Other
10007879,1,0.0,16.5,,Vintage Polka Dot Dress S,,Dress
10007409,1,0.0,0.0,,Vintage Red Flower Ring,Unknown,Accessories
10007410,1,0.0,0.0,,Vintage Sarah Coventry Ring,Sarah Coventry,Accessories
10006777,1,0.0,0.0,S,Vintage Striped Overalls,Unknown,Top
10006771,0,85.99,0.0,14,Vintage Sunflower Dress,Unknown,Dress
10008060,1,0.0,7.25,M,Vintage Tea Towel Adjustable Skirt,Unknown,Skirt
10007586,1,0.0,68.67,,Vintage Thai Pierced Filigree Metal Purse,,Accessories
10006273,0,343.91304,0.0,,Vintage Y2K Baby Pink Coach Soho Shoulder Bag,Coach,Accessories
10006146,1,0.0,0.0,M,Vintage FloralBttnDwn,Unknown,Other
10006153,0,31.99,0.0,,Vintage1978AvonShimmeringSands,Avon,Accessories
